,bResult,btPlayerRole,bjPlayerRole,bmPlayerRole,baPlayerRole,bsPlayerRole,rtPlayerRole,rjPlayerRole,rmPlayerRole,raPlayerRole,rsPlayerRole,btPlayerChampion,bjPlayerChampion,bmPlayerChampion,baPlayerChampion,bsPlayerChampion,rtPlayerChampion,rjPlayerChampion,rmPlayerChampion,raPlayerChampion,rsPlayerChampion,bCoopPlayer,rCoopPlayer,bCoopChampion,rCoopChampion,vsPlayer,vsChampion,bTeamColor,rTeamColor
1,1.0,0.7018838840211862,-0.20504760439620665,0.9751211719729312,0.7144862864235998,0.685245744142981,-0.0014315321668327162,0.4017640386815219,-0.10914584250971206,0.4723710299483304,-0.10251801244223732,-0.15657147290680315,-0.2594142892845912,-0.10167072944762805,-1.3145668903228516,0.826416874010524,0.10681502637575624,0.17179207729478796,1.0232843847629547,0.9351506316624901,0.7065021069567329,0.5914161993546938,0.15096706119975217,-0.4275608354108738,1.3615316340172536,0.2828307291433062,0.4131398036287583,1.050298942389785,0.49487617753093066
2,0.0,-0.23373680321420384,-0.48390298540637927,-0.007888773862747075,-0.7280820889858074,-0.6676106840881069,-0.05232207949040103,-1.6555947044797548,-0.9963633269416936,-0.2497443176447794,-1.0895556939833868,0.08081678905148416,0.5805547424446535,-0.10167072944762805,-0.1899051275774397,-1.3213055470109187,-0.11920842397576649,-0.4628872105301042,0.9720682997404411,-0.13873673325220892,0.8470528680972103,-0.18180436963649677,-0.8242269333333644,-1.4192297105120673,0.3688217990394015,-1.5858804559742425,-0.25383846289603124,-0.6878787664679196,-0.46469092074261614
3,1.0,-0.7955456566923407,-0.00984883768908584,0.7199754793649152,-0.01075902263145411,-0.2282214167993775,0.993817102683245,0.4017640386815219,0.023766479308681712,0.38687467731890923,-1.0895556939833868,-0.7918161507685446,0.5805547424446535,1.0892330380318633,0.9775636592125521,0.8203730507837107,0.5189431652163187,-0.6103794796022998,0.9720682997404411,-0.13873673325220892,0.85328506434754,-0.0955928324785,-0.5569739253539625,0.22658968863951587,-0.7375842095199612,0.5174963772797396,1.7245755750541467,-0.8637657965309018,0.1699109621411668
4,0.0,-0.01606178618392948,0.5006710136987681,0.573369281066176,-0.4308352019006132,0.7760969084320042,-0.2828884594468281,0.4540144194602208,-0.029711589063784422,2.429016128695936,0.008523726731141884,-0.15657147290680315,-0.5092846938407735,0.3977302941763763,0.9775636592125521,0.6840705467214961,0.10681502637575624,0.3871383519123222,-0.5412929559309207,-1.146527383485539,0.85328506434754,0.3365888307078232,1.6533321843433673,0.3349362205602137,-0.03155077882349137,-0.7896553313356107,0.25808762138359537,0.18181195004848702,-0.2046252183080517
5,1.0,-0.01606178618392948,0.39042256330178055,0.12580057877090528,0.932328669517461,0.37765519004797204,-0.3640998004497327,-0.36022068100784005,-0.29642130096501157,-0.32787483066305034,-0.3575027468403678,0.08081678905148416,-0.5092846938407735,0.41122227979865283,-0.21165831866995807,0.826416874010524,0.5189431652163187,-0.21775227228224062,-0.5412929559309207,-0.13873673325220892,0.8470528680972103,0.3939319553907638,-0.2854749062100241,0.657722631758631,-0.6386722440581305,1.8762868123768193,1.0321896871384615,0.3414334112317661,-0.2541290140381583
6,0.0,-0.08426662485341553,-1.6690383546996124,-1.010558918615139,-0.27285783533785224,-1.1069999513768365,0.01611693242750108,0.5223418404785194,0.5900837224837165,-0.40671886434815496,0.7928661700986624,1.1959431624521806,0.5805547424446535,0.3977302941763763,0.9775636592125521,0.8203730507837107,0.10681502637575624,-0.4628872105301042,-0.5412929559309207,-0.13873673325220892,0.7065021069567329,-0.8584179299819275,0.3685558114155426,1.3596444581352205,-0.12125874075615072,-0.9384317896460564,0.6247003251349186,-0.4824734562851322,0.19556611072456911
7,1.0,-0.23373680321420384,-0.48390298540637927,-0.007888773862747075,-0.7280820889858074,-0.6676106840881069,-0.7660432037770937,0.009886182841278667,0.7369230620227859,0.0106907257494567,-0.2110921574117638,-0.15657147290680315,-0.5092846938407735,-0.7951712546571581,-0.15971249256477107,0.826416874010524,-0.7240411681195421,-0.6103794796022998,0.36639349412871386,-0.1877872353903553,-0.9518614666291816,-0.18180436963649677,-0.06282152250680896,-0.47786465176891546,-0.951834116051579,2.736087107873317,0.8731078216000387,-0.6878787664679196,-0.8436710191935713
8,1.0,-0.3140440910506157,0.4326017001803878,0.45310899383950215,2.4230156667851013,-0.008526783155012818,0.01611693242750108,0.4116753463195047,0.14180327182038954,0.9477918193912171,0.6673713791598589,-0.7918161507685446,-0.5092846938407735,1.035318356267272,-0.1899051275774397,0.8203730507837107,-0.016370665140202172,0.6062979272153521,0.36639349412871386,0.9351506316624901,1.9666977656432316,1.0268797772238751,-0.04369403977476142,0.9640385313305718,0.25287064855217983,0.6582026385206818,-0.1547149685795937,-0.2208210352101303,0.35421959176521167
9,0.0,-0.03355020635559249,0.38054869572515576,-0.12475009609496068,0.453870690802616,-0.11960833949205107,0.993817102683245,0.4017640386815219,0.023766479308681712,0.38687467731890923,0.3079999323805585,0.5136673734988413,-0.2594142892845912,-0.4564543926683216,-1.226990411963299,0.826416874010524,1.1685554360102224,0.6562375100000507,1.457910522502313,-0.13873673325220892,0.9406952710312851,0.11859437303930628,0.4456185917260787,-0.988648617910517,1.9915440463120908,-0.0824510196644022,-2.6047251834186396,0.4829481740829119,0.1699109621411668
10,1.0,-0.3949775565699629,-0.3785576192469808,-0.3117282116665022,-0.35148747914977185,-0.37468450589562086,0.7365275841948911,-0.18605274507884295,0.9924745013449914,0.7313322715270822,0.7020475713929494,-0.15657147290680315,-1.3552228701528812,-0.4564543926683216,0.9775636592125521,-0.9241676861501271,0.10681502637575624,0.6062979272153521,0.36639349412871386,-0.7069817283959211,0.9406952710312851,-0.3186613669514749,0.6229089232224714,1.8364253715299803,0.7092739080678513,-0.06750086002443847,1.2077775858572875,-0.270626864598355,1.0587864042366963
11,1.0,0.958293051951585,0.38054869572515576,0.00795119682844374,0.36782815127778806,0.29105680817821156,-0.05232207949040103,-1.6555947044797548,-0.9963633269416936,-0.2497443176447794,-1.0895556939833868,0.08081678905148416,-0.5092846938407735,1.035318356267272,-0.15971249256477107,0.9111850385861835,-1.1386881464646754,-0.6103794796022998,-0.7667996389646043,-0.7377652633281774,0.85328506434754,0.41379529925715286,-0.8242269333333644,0.4331494058775894,-0.9890572388161523,1.2521863902876549,-0.8282556040300647,0.15600027370267927,-0.46469092074261614
12,1.0,-0.3949775565699629,-0.3785576192469808,-0.3117282116665022,-0.35148747914977185,-0.37468450589562086,-0.2023054460338884,-0.46596549925044534,0.007901319024850265,-0.7020788666979266,-0.6503239256975751,-0.1304703132770693,-0.5092846938407735,-0.311915638746584,-0.7614995164721597,0.9111850385861835,0.10681502637575624,-0.21775227228224062,-0.10801096211821795,-0.13873673325220892,0.7065021069567329,-0.3186613669514749,-0.14887261217678202,0.40864230215362385,-0.020989233845280186,1.6995788421585232,0.37235227120964737,-0.270626864598355,-0.6688506073107897
13,1.0,-0.03355020635559249,0.38054869572515576,-0.12475009609496068,0.453870690802616,-0.11960833949205107,-0.2828884594468281,0.4540144194602208,0.4696321907336062,-0.3236950089789454,0.008523726731141884,-0.15657147290680315,0.6314590478160987,0.41122227979865283,1.6236363895119426,0.8203730507837107,0.10681502637575624,-0.4628872105301042,-0.10801096211821795,0.9351506316624901,-1.361377263904684,0.11859437303930628,0.3847937785495573,1.9656954926824215,-0.3047178458096507,0.662196968806211,2.192432943802635,0.4829481740829119,-0.2046252183080517
14,0.0,0.5496181553876369,0.5006710136987681,0.573369281066176,-0.4308352019006132,0.7760969084320042,0.5484203584556278,0.4116753463195047,0.14180327182038954,0.9477918193912171,0.6673713791598589,-1.227312225899333,-0.6596261882250405,-0.7951712546571581,-0.15971249256477107,0.826416874010524,0.5189431652163187,-0.4628872105301042,0.4561729341918534,1.5452129641928785,1.9666977656432316,0.5585413440972771,0.44956316643652583,-0.8820728263731064,2.1411736209800063,-0.7302401400658762,-1.4201974612381345,0.18181195004848702,0.35421959176521167
15,1.0,0.7018838840211862,-0.20504760439620665,0.9751211719729312,0.7144862864235998,0.685245744142981,-0.8843963822817366,-0.46596549925044534,0.7369230620227859,0.0106907257494567,-0.2110921574117638,0.3559024675387129,-0.5092846938407735,0.3977302941763763,1.6236363895119426,0.8203730507837107,-1.1386881464646754,0.6062979272153521,-1.828236267726599,-0.1877872353903553,0.85328506434754,0.5914161993546938,-0.4314748633221087,1.4166308986397451,0.6723481427407877,1.0401388391035102,-0.5050050828361031,1.050298942389785,-0.8436710191935713
