,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
2123,ESPORTSTMNT01/1051168,Unsold Stuff Gaming,Crest Gaming Act,apaMEN,Urgot,Tussle,Sejuani,DasheR,Irelia,Keymaker,Malzahar,Enty,Thresh,Nap,Sion,hachamecha,Xin Zhao,Aria,LeBlanc,Art,Vayne,Alchemy,Braum,0,1
2124,ESPORTSTMNT01/1051172,Dplus KIA,Kingzone DragonX,Nuguri,Jarvan IV,Canyon,Zac,ShowMaker,Lissandra,Nuclear,Lucian,Hoit,Alistar,Rascal,Jayce,Cuzz,Camille,PawN,LeBlanc,Deft,Ashe,TusiN,Braum,1,0
2125,ESPORTSTMNT01/1051176,bbq Olivers,SeolHaeOne Prince,Heokong,Urgot,Malice,Evelynn,autumn,Zoe,Wind,Caitlyn,Zzus,Tahm Kench,ikssu,Aatrox,KaKAO,Xin Zhao,Mickey,Galio,Fury,Lucian,Secret,Thresh,0,1
2126,ESPORTSTMNT01/1051182,V3 Esports,Unsold Stuff Gaming,Paz,Vladimir,Neo,Xin Zhao,Acee,Lissandra,Zerost,Lucian,viviD,Alistar,apaMEN,Urgot,Tussle,Camille,DasheR,Zoe,Keymaker,Ezreal,Enty,Tahm Kench,1,0
2127,ESPORTSTMNT01/1051202,Rascal Jester,V3 Esports,Alleycat,Urgot,Wyvern,Gragas,Hollis,Yasuo,scottlyk,Ezreal,Yuki,Nautilus,Paz,Vladimir,Neo,Lee Sin,Acee,Ryze,Zerost,Kai'Sa,viviD,Thresh,0,1
2128,ESPORTSTMNT01/1051208,Burning Core Toyama,Rascal Jester,Broooock,Aatrox,Once,Kha'Zix,Roki,Ryze,Yuhi,Kai'Sa,Mocha,Pyke,Alleycat,Lissandra,Wyvern,Gragas,Hollis,Akali,scottlyk,Ezreal,Yuki,Thresh,1,0
2129,ESPORTSTMNT01/1051261,Echo Fox Academy,FlyQuest Academy,Lourlo,Rumble,Panda,Sejuani,Yusui,Aatrox,Lost,Kai'Sa,Fill,Alistar,Engo,Jayce,MAXI,Camille,Nulu,Corki,Erry,Ezreal,Duoking1,Thresh,1,0
2130,ESPORTSTMNT01/1051275,Team Liquid Academy,OpTic Gaming Academy,Jenkins,Kennen,MikeYeung,Lee Sin,Insanity,Vladimir,Shoryu,Lucian,Matt Elento,Braum,Allorim,Lissandra,Meteos,Xin Zhao,Scarlet,Kassadin,Neo,Ezreal,Gate,Thresh,0,1
2131,ESPORTSTMNT01/1051297,100 Thieves Academy,CLG Academy,FakeGod,Urgot,Fragas,Kha'Zix,Soligo,Lissandra,Prismal,Kai'Sa,Stunt,Morgana,FallenBandit,Sion,Galen,Rengar,Tuesday,Syndra,Auto,Ezreal,Call Lin,Braum,0,1
2132,ESPORTSTMNT01/1051364,Kwangdong Freecs,KT Rolster,Kiin,Sion,Dread,Kayn,ucal,Zoe,Aiming,Cassiopeia,Spirit,Fiddlesticks,Kingen,Vladimir,UmTi,Kha'Zix,Bdd,Urgot,Zenit,Lucian,SnowFlower,Thresh,1,0
2133,ESPORTSTMNT01/1051373,KT Rolster,Kwangdong Freecs,Kingen,Sion,UmTi,Nocturne,Bdd,Aurelion Sol,Zenit,Cassiopeia,SnowFlower,Shen,Kiin,Urgot,Dread,Camille,ucal,Zoe,Aiming,Lucian,Spirit,Jarvan IV,0,1
2134,ESPORTSTMNT01/1051379,Griffin,Liiv SANDBOX,Sw0rd,Urgot,Tarzan,Zac,Chovy,Akali,Viper,Lucian,Lehends,Shen,Summit,Aatrox,OnFleek,Lee Sin,Dove,Galio,Ghost,Cassiopeia,Joker,Gragas,0,1
2135,ESPORTSTMNT01/1051420,Liiv SANDBOX,Griffin,Summit,Akali,OnFleek,Lee Sin,Dove,Cassiopeia,Ghost,Lucian,Joker,Galio,Sw0rd,Sion,Tarzan,Aatrox,Chovy,LeBlanc,Viper,Ezreal,Lehends,Shen,0,1
2136,ESPORTSTMNT01/1051434,Griffin,Liiv SANDBOX,Sw0rd,Sion,Tarzan,Olaf,Chovy,Zoe,Viper,Lucian,Lehends,Tahm Kench,Summit,Aatrox,OnFleek,Nocturne,Dove,Urgot,Ghost,Viktor,Joker,Galio,0,1
2137,ESPORTSTMNT01/1051523,Isurus,All Knights,Buggax,Akali,Oddie,Sejuani,Seiya,Aatrox,WARANGELUS,Kai'Sa,Slow,Alistar,Parang,Kennen,Hoglet,Camille,Plugo,Zoe,Zeicro,Lucian,Newbie,Braum,1,0
2138,ESPORTSTMNT01/1051536,Pixel Esports Club,XTEN Esports,Nipphu,Urgot,QQMore,Sejuani,TopLop,Orianna,Manu,Ezreal,Shmebu,Braum,Stray,Sion,Itsi,Zac,Xuradel,Viktor,Kindless,Ashe,DCStar,Tahm Kench,1,0
2139,ESPORTSTMNT01/1051563,Furious Gaming,INFINITY,Akunma,Swain,Josedeodo,Kha'Zix,Aloned,Urgot,Zeypher,Draven,Gralou,Morgana,Relic,Sion,Solid,Camille,Cotopaco,Zoe,Renyu,Lucian,Arce,Braum,1,0
2140,ESPORTSTMNT01/1051589,Kaos Latin Gamers,Movistar R7,Nate,Kennen,Froststrike,Gragas,Zelt,Akali,Fix,Sivir,Shadow,Alistar,Acce,Jayce,Grell,Nunu & Willump,Leza,Aatrox,Nobody,Ezreal,Baula,Braum,1,0
2141,ESPORTSTMNT01/1051679,Kingzone DragonX,Gen.G,Rascal,Sion,Cuzz,Jax,PawN,Akali,Deft,Sivir,TusiN,Alistar,CuVee,Kennen,Peanut,Lee Sin,Fly,Urgot,Ruler,Kai'Sa,Life,Braum,0,1
2142,ESPORTSTMNT01/1051686,Gen.G,Kingzone DragonX,Roach,Urgot,Peanut,Lee Sin,Fly,Zoe,Ruler,Kai'Sa,Life,Braum,Rascal,Ryze,Cuzz,Sejuani,PawN,Talon,Deft,Ezreal,TusiN,Tahm Kench,0,1
2143,ESPORTSTMNT01/1051688,Kingzone DragonX,Gen.G,Rascal,Akali,Cuzz,Xin Zhao,Naehyun,Lulu,Deft,Kai'Sa,TusiN,Alistar,Roach,Urgot,Peanut,Lee Sin,Fly,Zoe,Ruler,Ezreal,Life,Thresh,0,1
2144,ESPORTSTMNT01/1051690,SK Telecom T1,Hanwha Life Esports,Khan,Akali,Clid,Lee Sin,Faker,Galio,Teddy,Ezreal,Mata,Braum,Thal,Aatrox,bonO,Nocturne,Lava,LeBlanc,Sangyoon,Kalista,Key,Alistar,0,1
2145,ESPORTSTMNT01/1051713,Hanwha Life Esports,SK Telecom T1,Thal,Kennen,bonO,Lee Sin,Tempt,Urgot,Sangyoon,Kai'Sa,Key,Braum,Khan,Aatrox,Clid,Elise,Faker,Sion,Teddy,Ezreal,Mata,Tahm Kench,1,0
2146,ESPORTSTMNT01/1051785,Golden Guardians,100 Thieves,Hauntzer,Urgot,Contractz,Nocturne,Froggen,Lissandra,Deftly,Kai'Sa,Olleh,Soraka,Ssumday,Akali,AnDa,Camille,huhi,Ryze,Bang,Ezreal,aphromoo,Braum,1,0
2147,ESPORTSTMNT01/1051804,Echo Fox,OpTic Gaming,Solo,Ornn,Rush,Kha'Zix,Fenix,Lissandra,Apollo,Kai'Sa,Hakuho,Thresh,Dhokla,Urgot,Dardoch,Rengar,Crown,Zilean,Neo,Ezreal,Gate,Tahm Kench,0,1
2148,ESPORTSTMNT01/1051827,Team Liquid,Clutch Gaming,Impact,Akali,Xmithie,Lee Sin,Jensen,Aatrox,Doublelift,Sivir,CoreJJ,Braum,Huni,Rumble,Lira,Olaf,Damonte,Lissandra,Piglet,Caitlyn,VULCAN,Lulu,0,1
2149,ESPORTSTMNT01/1051838,TSM,FlyQuest,BrokenBlade,Urgot,Akaadian,Camille,Bjergsen,Syndra,Zven,Ezreal,Smoothie,Braum,V1per,Aatrox,Santorin,Kha'Zix,Pobelter,Zoe,WildTurtle,Kai'Sa,JayJ,Ornn,1,0
2150,ESPORTSTMNT01/1051858,Kaos Latin Gamers,Furious Gaming,Nate,Urgot,Froststrike,Lee Sin,Zelt,Orianna,Fix,Ezreal,Shadow,Tahm Kench,Akunma,Sion,Josedeodo,Zac,Aloned,Jayce,Zeypher,Kai'Sa,Gralou,Braum,0,1
2151,ESPORTSTMNT01/1051866,Cloud9,Counter Logic Gaming,Licorice,Viktor,Svenskeren,Lee Sin,Nisqy,Aatrox,Sneaky,Kai'Sa,Zeyzal,Braum,Darshan,Sion,Griffin,Camille,PowerOfEvil,Zilean,Stixxay,Ezreal,Biofrost,Tahm Kench,1,0
2152,ESPORTSTMNT01/1051942,Giants,x6tence,Th3Antonio,Urgot,Razork,Camille,Milica,Zoe,Deadly,Ezreal,denyk,Gragas,Brosak,Karma,Koldo,Sejuani,Eren,Sion,Sanchez,Kai'Sa,Rafa,Alistar,1,0
2153,ESPORTSTMNT01/1051949,S2V Esports,Movistar KOI,Nandisko,Urgot,Carbono,Sejuani,Siler,Zoe,Pepiinero,Yasuo,DuaLL,Gragas,iBo,Sion,TynX,Evelynn,Sebekx,Lissandra,Nixerino,Vayne,Anthrax,Braum,0,1
2154,ESPORTSTMNT01/1051960,eMonkeyz,G2 Heretics,Kackos,Urgot,WRDN,Lee Sin,Czekolad,LeBlanc,Rayito,Ezreal,Tasteless,Braum,Wardain,Aatrox,Lamabear,Olaf,Xico,Zoe,Smiley,Lucian,Skain,Soraka,1,0
2155,ESPORTSTMNT01/1051977,UCAM Penguins,Splyce Vipers,Aziado,Aatrox,Cboi,Nunu & Willump,Baca,Ryze,JaVaaa,Lucian,StormFury,Braum,Orome,Urgot,Sharp,Sejuani,Hatrixx,Zoe,Freeze,Ezreal,Prime,Alistar,0,1
2156,ESPORTSTMNT01/1051978,Boavista FC,Grow uP eSports,Spoice,Ornn,Time,Kha'Zix,Burnie,Ryze,Tragao,Ezreal,Feedarias,Alistar,unknown player,Camille,Vixzy,Sejuani,Hackali,Zoe,unknown player,Xayah,unknown player,Rakan,1,0
2157,ESPORTSTMNT01/1052003,Origen BCN,MAD Lions E.C.,Szygenda,Sion,Zanzarah,Nocturne,Roison,Vladimir,Venzer,Cassiopeia,Homi,Blitzcrank,Yoppa,Irelia,bluerzor,Olaf,PrettyGRE,Kassadin,Samux,Ezreal,Falco,Thresh,1,0
2158,ESPORTSTMNT01/1052049,ASP Esports,Doxa Gaming,unknown player,Sion,prttt,Xin Zhao,unknown player,Galio,Imbi,Sivir,unknown player,Thresh,Flash,Poppy,Inceneratus,Lee Sin,unknown player,Lissandra,Dizzy,Kai'Sa,Sacred,Braum,1,0
2159,ESPORTSTMNT01/1052137,GamersOrigin,LDLC OL,Jaeger,Aatrox,Pridestalkr,Xin Zhao,Tonerre,Lissandra,Toaster,Kai'Sa,Hustlin,Alistar,Bando,Poppy,Djoko,Jax,Eika,Corki,Comp,Lucian,Steeelback,Braum,1,0
2160,ESPORTSTMNT01/1052146,ROG Esport,against All authority,Darlik,Aatrox,Clarence,Zac,Jester,Cassiopeia,Orion,Sivir,Enjawve,Braum,Fraid,Sion,Karim kt,Sejuani,Cdric,Azir,dreamsu,Ezreal,Hyorai,Zilean,0,1
2161,ESPORTSTMNT01/1052174,Misfits Premier,Team MCES,Dan Dan,Urgot,Obsess,Nunu & Willump,LIDER,Yasuo,Neon,Viktor,Hiiva,Alistar,Kaze,Jax,Aesthetic,Xin Zhao,Lvsyan,Ryze,Myw,Vayne,HungryPanda,Thresh,0,1
2162,ESPORTSTMNT01/1052195,Hexagone Esports,Doxa Gaming,Hivito,Urgot,Lulas,Camille,RapMonsters,Zoe,Aeon,Xayah,Calmsky,Braum,Flash,Sion,Inceneratus,Lee Sin,unknown player,Malzahar,Dizzy,Ezreal,Sacred,Alistar,1,0
2163,ESPORTSTMNT01/1052198,Vitality.Bee,Solary,Shemek,Swain,Skeanz,Olaf,SAKEN,Sylas,Cookie,Ashe,Trayton,Braum,Katare,Sejuani,Manaty,Xin Zhao,Tioo,Viktor,Wakz,Varus,Hantera,Thresh,0,1
2164,ESPORTSTMNT01/1052222,EGN Esports,Boavista FC,Elite,Sion,Tunaraz,Sejuani,Blizz,Yasuo,Nuance,Cassiopeia,Mantorras,Thresh,Spoice,Urgot,Time,Graves,Burnie,Corki,Tragao,Kai'Sa,Feedarias,Nami,0,1
2165,ESPORTSTMNT01/1052637,eMonkeyz,Giants,Kackos,Sion,WRDN,Kha'Zix,Czekolad,Akali,Rayito,Varus,Tasteless,Tahm Kench,Th3Antonio,Swain,Razork,Gragas,Milica,Urgot,Deadly,Lucian,denyk,Alistar,1,0
2166,ESPORTSTMNT01/1052647,S2V Esports,x6tence,Nandisko,Urgot,Carbono,Karthus,Siler,Jayce,Pepiinero,Zoe,DuaLL,Pyke,Brosak,Sion,Koldo,Sejuani,Eren,Lissandra,Sanchez,Kai'Sa,Rafa,Morgana,0,1
2167,ESPORTSTMNT01/1052661,UCAM Penguins,MAD Lions E.C.,Aziado,Sion,Cboi,Camille,Baca,Sylas,JaVaaa,Kalista,StormFury,Taric,Yoppa,Jayce,bluerzor,Karthus,PrettyGRE,Zoe,Samux,Kai'Sa,Falco,Morgana,1,0
2168,ESPORTSTMNT01/1052676,Origen BCN,G2 Heretics,Szygenda,Aatrox,Zanzarah,Sylas,Roison,Urgot,Venzer,Kai'Sa,Homi,Morgana,Wardain,Sion,Lamabear,Sejuani,Xico,Akali,Smiley,Ezreal,Skain,Thresh,0,1
2169,ESPORTSTMNT01/1052692,Nocturns Gaming,Cream Esports,NaFT,Urgot,Gankkkk,Olaf,Godv,Orianna,Snaker,Vayne,Fenha,Alistar,Aquasonic,Sion,Khynm,Sejuani,Style,Vladimir,Prodigy,Tristana,Tulz,Braum,1,0
2170,ESPORTSTMNT01/1052694,Movistar KOI,Splyce Vipers,iBo,Urgot,TynX,Camille,Sebekx,Lissandra,Nixerino,Kai'Sa,Anthrax,Thresh,Orome,Jayce,Sharp,Karthus,Hatrixx,Ryze,Freeze,Ezreal,Prime,Tahm Kench,0,1
2171,ESPORTSTMNT01/1052703,Isurus Academy,Undead Gaming,Scrappy,Urgot,ZURDitw,Ivern,Kbstible,Lissandra,Kimi,Caitlyn,Nekhazten,Braum,Hazard,Sion,Volcanic Dog,Olaf,Krim,LeBlanc,TomnaM,Draven,Ackerman,Thresh,0,1
2172,ESPORTSTMNT01/1052713,Furious Gaming Academy,Feint Gaming,Peluca,Urgot,Jara,Zac,Shales,Jayce,SryNotSry,Lucian,Gastruks,Thresh,pan,Viktor,Fresco,Sejuani,Kurckoo,Vladimir,Apokalipse,Sivir,Zalo,Janna,1,0
2173,ESPORTSTMNT01/1052730,Bring It On,Coliseo Dragons,Sabaneti,Urgot,Follow,Karthus,Nashejkz,Syndra,Pancake,Kai'Sa,Hayha,Alistar,Sunblast,Viktor,Neylan,Xin Zhao,Lhazurt,Zoe,Alfred,Ezreal,Tsunami,Braum,1,0
2174,ESPORTSTMNT01/1052763,Chiefs Esports Club,Legacy Esports,Swip3rR,Urgot,Only,Zac,Claire,Ryze,Raes,Draven,Eyla,Jarvan IV,papryze,Sylas,Guts,Sejuani,Chazz,Yasuo,Praedyth,Ezreal,Crayzee,Thresh,0,1
2175,ESPORTSTMNT01/1052773,Dire Wolves,Bombers,BioPanther,Sion,Udysof,Sejuani,Getback,Yasuo,Anderu,Lucian,Corporal,Braum,Mimic,Urgot,BalKhan,Karthus,Ryoma,LeBlanc,FBI,Kai'Sa,Rogue,Tahm Kench,1,0
2176,ESPORTSTMNT01/1052916,CLG Academy,Golden Guardians Academy,FallenBandit,Sion,Galen,Lee Sin,Tuesday,Zoe,Auto,Ezreal,Call Lin,Alistar,dshao,Urgot,Hard,Xin Zhao,Palafox,Syndra,B3nji,Kai'Sa,Sheep,Braum,1,0
2177,ESPORTSTMNT01/1052931,Clutch Gaming Academy,FlyQuest Academy,Rodov,Sion,Magerdanger,Kha'Zix,Sun,Lissandra,Cody Sun,Sivir,Cat 2,Ornn,Engo,Urgot,MAXI,Nunu & Willump,Nulu,Azir,Erry,Xayah,Duoking1,Rakan,1,0
2178,ESPORTSTMNT01/1052936,OpTic Gaming Academy,Cloud9 Academy,Allorim,Urgot,Dardoch,Aatrox,Scarlet,Syndra,Neo,Kai'Sa,Gate,Pyke,Kumo,Jayce,Blaber,Nocturne,Goldenglue,Lissandra,Keith,Cassiopeia,Diamond,Thresh,1,0
2179,ESPORTSTMNT01/1052971,Crest Gaming Act,Burning Core Toyama,Nap,Sylas,hachamecha,Nocturne,Aria,Vladimir,Art,Kai'Sa,Alchemy,Braum,Cogcog,Irelia,Once,Sejuani,Roki,Ryze,Moyashi,Ezreal,Mocha,Karma,0,1
2180,ESPORTSTMNT01/1053010,Avant Gaming,Bombers,Chippys,Sylas,Swathe,Nocturne,Shok,Lissandra,gunkrab,Jinx,Aladoric,Braum,Mimic,Sion,BalKhan,Lee Sin,Ryoma,Ryze,FBI,Kai'Sa,Rogue,Alistar,1,0
2181,ESPORTSTMNT01/1053016,Legacy Esports,MAMMOTH,papryze,Urgot,Guts,Gragas,Chazz,Lissandra,Praedyth,Vayne,Crayzee,Braum,Topoon,Sion,Babip,Zac,Triple,Zoe,k1ng,Kai'Sa,destiny,Rakan,1,0
2182,ESPORTSTMNT01/1053017,DetonatioN FocusMe,V3 Esports,Evi,Sylas,Steal,Xin Zhao,Ramune,Syndra,Yutapon,Sivir,Gaeng,Tahm Kench,Paz,Poppy,Neo,Nocturne,Acee,Urgot,Masyo,Kai'Sa,viviD,Thresh,0,1
2183,ESPORTSTMNT01/1053043,Chiefs Esports Club,Dire Wolves,Swip3rR,Sion,Only,Olaf,Claire,Akali,Raes,Xayah,Eyla,Morgana,BioPanther,Urgot,Udysof,Camille,Getback,Galio,Anderu,Kai'Sa,Corporal,Alistar,0,1
2184,ESPORTSTMNT01/1053048,DetonatioN FocusMe,Sengoku Gaming,Evi,Sylas,Steal,Xin Zhao,Ramune,Irelia,Yutapon,Ezreal,Gaeng,Shen,Reiya,Urgot,Smile,Olaf,Taka,LeBlanc,OdduGi,Kai'Sa,Raina,Alistar,0,1
2185,ESPORTSTMNT01/1053059,Burning Core Toyama,AXIZ,Cogcog,Sylas,Once,Lee Sin,Roki,Akali,Moyashi,Kai'Sa,Mocha,Alistar,uinyan,Kled,iSeNN,Xin Zhao,Gariaru,Galio,Day1,Sivir,ThintoN,Braum,0,1
2186,ESPORTSTMNT01/1053077,Crest Gaming Act,Rascal Jester,Nap,Sylas,hachamecha,Sejuani,Aria,Akali,Art,Vayne,Alchemy,Tahm Kench,Alleycat,Urgot,Wyvern,Olaf,Hollis,LeBlanc,scottlyk,Karthus,Yuki,Alistar,1,0
2187,ESPORTSTMNT01/1053084,Unsold Stuff Gaming,AXIZ,apaMEN,Urgot,Tussle,Nocturne,DasheR,Lissandra,Keymaker,Ezreal,Enty,Shen,uinyan,Kled,iSeNN,Olaf,Gariaru,Aurelion Sol,Day1,Lucian,ThintoN,Alistar,0,1
2188,ESPORTSTMNT01/1053107,Unsold Stuff Gaming,Rascal Jester,apaMEN,Urgot,Tussle,Xin Zhao,DasheR,Ryze,Keymaker,Ezreal,Enty,Thresh,Alleycat,Sion,Wyvern,Olaf,Hollis,Azir,scottlyk,Lucian,Yuki,Braum,1,0
2189,ESPORTSTMNT01/1053197,100 Thieves,Clutch Gaming,Ssumday,Urgot,AnDa,Aatrox,huhi,Lissandra,Bang,Vayne,aphromoo,Alistar,Huni,Zilean,Lira,Jayce,Damonte,Zoe,Piglet,Ezreal,VULCAN,Braum,0,1
2190,ESPORTSTMNT01/1053221,FlyQuest,Team Liquid,V1per,Urgot,Santorin,Nunu & Willump,Pobelter,LeBlanc,WildTurtle,Xayah,JayJ,Rakan,Impact,Aatrox,Xmithie,Gragas,Jensen,Syndra,Doublelift,Kai'Sa,CoreJJ,Alistar,1,0
2191,ESPORTSTMNT01/1053240,TSM,Cloud9,BrokenBlade,Sion,Akaadian,Olaf,Bjergsen,Lissandra,Zven,Lucian,Smoothie,Zilean,Licorice,Sylas,Svenskeren,Camille,Nisqy,Galio,Sneaky,Ezreal,Zeyzal,Braum,1,0
2192,ESPORTSTMNT01/1053247,Echo Fox,Counter Logic Gaming,Solo,Aatrox,Rush,Nocturne,Fenix,Orianna,Apollo,Kai'Sa,Hakuho,Thresh,Darshan,Urgot,Griffin,Sejuani,PowerOfEvil,Syndra,Stixxay,Ezreal,Biofrost,Tahm Kench,1,0
2193,ESPORTSTMNT01/1053261,OpTic Gaming,Golden Guardians,Dhokla,Urgot,Meteos,Kha'Zix,Crown,Lissandra,Arrow,Kai'Sa,Big,Thresh,Hauntzer,Sion,Contractz,Nocturne,Froggen,Karthus,Deftly,Ezreal,Olleh,Braum,1,0
2194,ESPORTSTMNT01/1053373,FlyQuest,Echo Fox,V1per,Kennen,Santorin,Nocturne,Pobelter,Lissandra,WildTurtle,Lucian,JayJ,Ornn,Solo,Jayce,Rush,Gragas,Fenix,Swain,Apollo,Ezreal,Hakuho,Braum,1,0
2195,ESPORTSTMNT01/1053400,Clutch Gaming,Cloud9,Huni,Urgot,Lira,Lee Sin,Damonte,Lissandra,Piglet,Sivir,VULCAN,Alistar,Licorice,Sion,Svenskeren,Nocturne,Nisqy,Galio,Sneaky,Ezreal,Zeyzal,Shen,1,0
2196,ESPORTSTMNT01/1053417,Team Liquid,OpTic Gaming,Impact,Urgot,Xmithie,Kha'Zix,Jensen,Cassiopeia,Doublelift,Sivir,CoreJJ,Alistar,Dhokla,Sion,Meteos,Gragas,Crown,Syndra,Arrow,Ezreal,Big,Braum,0,1
2197,ESPORTSTMNT01/1053435,TSM,Golden Guardians,BrokenBlade,Urgot,Akaadian,Camille,Bjergsen,Lissandra,Zven,Sivir,Smoothie,Alistar,Hauntzer,Sion,Contractz,Aatrox,Froggen,Karthus,Deftly,Ezreal,Olleh,Tahm Kench,1,0
2198,ESPORTSTMNT01/1053459,100 Thieves,Counter Logic Gaming,Ssumday,Aatrox,AnDa,Camille,huhi,Ryze,Bang,Ezreal,aphromoo,Braum,Darshan,Ornn,Griffin,Xin Zhao,PowerOfEvil,Viktor,Stixxay,Lucian,Biofrost,Thresh,0,1
2199,ESPORTSTMNT01/1053517,Grow uP eSports,Doxa Gaming,unknown player,Urgot,Vixzy,Gragas,Hackali,Zoe,unknown player,Sivir,unknown player,Zilean,Flash,Sion,Inceneratus,Xin Zhao,unknown player,Malzahar,Dizzy,Kai'Sa,Sacred,Braum,1,0
2200,ESPORTSTMNT01/1053530,K1CK,For The Win Esports,Truklax,Sion,InKos,Olaf,Sinistro,Cassiopeia,Worst,Sivir,Joo,Braum,Frozen,Urgot,Own3r,Lee Sin,Xaky,Zoe,Afm,Vayne,Plasma,Alistar,1,0
2201,ESPORTSTMNT01/1053541,ProGaming Esports,Flamengo Esports,fNb,Vladimir,Lima,Lee Sin,Lynkez,Urgot,Luskka,Ezreal,Wos,Braum,Robo,Aatrox,Shrimp,Jarvan IV,Goku,Akali,brTT,Viktor,Luci,Tahm Kench,1,0
2202,ESPORTSTMNT01/1053554,Hafnet eSports,FroztFire Team,LukasNegro,Akali,iBreak,Rek'Sai,Gambite,Urgot,Gatocrack,Ezreal,Schneizel,Thresh,ExalT,Sion,Drome,Xin Zhao,androM,Syndra,AZR,Sivir,Wardian,Alistar,0,1
2203,ESPORTSTMNT01/1053558,Operation Kino e-Sports,paiN Gaming,Near,Aatrox,Erasus,Olaf,Fear,Ryze,Trigo,Viktor,Codpiece,Thresh,Ayel,Sion,Minerva,Sejuani,tinowns,Yasuo,Matsukaze,Ezreal,esA,Tahm Kench,1,0
2204,ESPORTSTMNT01/1053563,Boavista FC,Hexagone Esports,Spoice,Ornn,Time,Lee Sin,Burnie,Akali,Tragao,Ezreal,Feedarias,Blitzcrank,Hivito,Aatrox,Lulas,Xin Zhao,RapMonsters,Lissandra,Aeon,Draven,Calmsky,Sona,1,0
2205,ESPORTSTMNT01/1053564,Falkol,Team oNe eSports,VVvert,Olaf,Sirt,Lee Sin,Evrot,Lissandra,Road,Lucian,Vahvel,Tahm Kench,ouroboy,Ornn,4LaN,Gragas,takeshi,Aatrox,Absolut,Ezreal,JoJo,Braum,0,1
2206,ESPORTSTMNT01/1053581,Havan Liberty,RED Canids,Kennedys,Urgot,CarioK,Camille,Atlanta,Sylas,Sarkis,Viktor,Gyeong,Jarvan IV,Lep,Sion,Revolta,Nocturne,aveng3r,Akali,Sacy,Ezreal,Loop,Braum,1,0
2207,ESPORTSTMNT01/1053653,Hexagone Esports,For The Win Esports,Hivito,Sion,Lulas,Warwick,RapMonsters,Lissandra,Aeon,Lucian,Calmsky,Braum,Frozen,Urgot,Own3r,Sejuani,Xaky,Syndra,Afm,Ezreal,Plasma,Zilean,1,0
2208,ESPORTSTMNT01/1053660,Doxa Gaming,K1CK,Flash,Urgot,Inceneratus,Lee Sin,unknown player,Ryze,Dizzy,Kai'Sa,Sacred,Morgana,Truklax,Sion,InKos,Olaf,Sinistro,Aurelion Sol,Worst,Tristana,Joo,Thresh,1,0
2209,ESPORTSTMNT01/1053665,EGN Esports,Grow uP eSports,Elite,Sylas,Tunaraz,Sejuani,Blizz,Ryze,Nuance,Kai'Sa,Mantorras,Morgana,unknown player,Urgot,Vixzy,Olaf,Hackali,Lissandra,unknown player,Jinx,unknown player,Braum,0,1
2210,ESPORTSTMNT01/1053673,Azules Esports,Rebirth eSports,Pride,Sylas,Rakyl,Sejuani,N N,Vladimir,KreshtDoo,Sivir,Instinct,Braum,Burrito,Sion,Rod,Nocturne,Sonata,Syndra,Kz,Ezreal,Woohee,Thresh,1,0
2211,ESPORTSTMNT01/1053678,Boavista FC,ASP Esports,Spoice,Sion,Time,Kindred,Burnie,Cassiopeia,Tragao,Kai'Sa,Feedarias,Braum,unknown player,Kennen,prttt,Olaf,unknown player,Zoe,Imbi,Ezreal,Mafra,Thresh,0,1
2212,ESPORTSTMNT01/1053685,Universidad Católica Esports,Valorous,Arfyss,Aatrox,Xypherz,Elise,Kiefer,LeBlanc,Crus,Ezreal,Caos,Braum,HeinseN,Kled,EXIMUS,Kha'Zix,Xowito,Sylas,Cuest1oN,Vladimir,Feitan,Alistar,0,1
2213,ESPORTSTMNT01/1053794,MAD Team,Alpha Esports,Rock,Sion,Kongyue,Xin Zhao,Uniboy,Cassiopeia,Breeze,Caitlyn,K,Morgana,Leaky,Urgot,yyy,Jarvan IV,Caipi,LeBlanc,Thesnake,Kai'Sa,SkuLL,Soraka,1,0
2214,ESPORTSTMNT01/1053795,MAD Team,Alpha Esports,Rock,Aatrox,Kongyue,Zac,Uniboy,Cassiopeia,Breeze,Sivir,K,Tahm Kench,Leaky,Urgot,yyy,Kha'Zix,Caipi,Lissandra,Thesnake,Kai'Sa,SkuLL,Braum,0,1
2215,ESPORTSTMNT01/1053796,MAD Team,Alpha Esports,Rock,Sion,Kongyue,Lee Sin,Uniboy,Lissandra,Breeze,Ezreal,K,Tahm Kench,Leaky,Urgot,yyy,Nocturne,Caipi,Galio,Thesnake,Sivir,SkuLL,Braum,0,1
2216,ESPORTSTMNT01/1053800,J Team,Hong Kong Attitude,Rest,Urgot,Hana,Olaf,FoFo,Syndra,Lilv,Sivir,Koala,Alistar,3z,Yorick,Gemini,Lee Sin,Mission,Zoe,Unified,Kai'Sa,Kaiwing,Braum,0,1
2217,ESPORTSTMNT01/1053819,Hong Kong Attitude,J Team,3z,Sion,Gemini,Elise,Mission,Jayce,MnM,Varus,Kaiwing,Braum,Rest,Aatrox,Hana,Nocturne,FoFo,Sylas,Lilv,Kai'Sa,Koala,Alistar,0,1
