,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
10,10662-10662_game_2,Ninjas in Pyjamas,Bilibili Gaming,shanji,Renekton,Aki,Bel'Veth,Rookie,Neeko,Photic,Lucian,Zhuo,Milio,Bin,K'Sante,Xun,Lee Sin,knight,Orianna,Elk,Caitlyn,ON,Lux,1,0
11,10662-10662_game_3,Ninjas in Pyjamas,Bilibili Gaming,shanji,Renekton,Aki,Maokai,Rookie,LeBlanc,Photic,Caitlyn,Zhuo,Lux,Bin,Kennen,Xun,Vi,knight,Tristana,Elk,Kalista,ON,Renata Glasc,1,0
12,10663-10663_game_1,Rare Atom,JD Gaming,Xiaoxu,Aatrox,naiyou,Vi,VicLa,Akali,Assum,Draven,Zorah,Ashe,sheer,Jax,Maggie,Lee Sin,Yagao,Azir,Ruler,Varus,MISSING,Tahm Kench,1,0
13,10663-10663_game_2,Rare Atom,JD Gaming,Xiaoxu,Aatrox,naiyou,Kha'Zix,VicLa,Azir,Assum,Varus,Zorah,Nautilus,sheer,Jax,Maggie,Lee Sin,Yagao,Orianna,Ruler,Ezreal,MISSING,Braum,1,0
14,10663-10663_game_3,JD Gaming,Rare Atom,sheer,Jax,Maggie,Xin Zhao,Yagao,Neeko,Ruler,Lucian,MISSING,Milio,Xiaoxu,Aatrox,naiyou,Poppy,VicLa,Orianna,Assum,Draven,ShiauC,Nautilus,0,1
15,10664-10664_game_1,JD Gaming,Bilibili Gaming,sheer,Yone,Maggie,Lee Sin,Yagao,Orianna,Ruler,Ashe,MISSING,Renata Glasc,Bin,Aatrox,Xun,Vi,knight,Neeko,Elk,Varus,ON,Rakan,1,0
16,10664-10664_game_2,Bilibili Gaming,JD Gaming,Bin,Jax,Xun,Wukong,knight,Ahri,Elk,Xayah,ON,Rakan,sheer,Gragas,Maggie,Xin Zhao,Yagao,Syndra,Ruler,Varus,MISSING,Renata Glasc,0,1
17,10664-10664_game_3,JD Gaming,Bilibili Gaming,sheer,Udyr,Maggie,Xin Zhao,Yagao,Neeko,Ruler,Lucian,MISSING,Milio,Bin,Rumble,Xun,Lee Sin,knight,Akali,Elk,Xayah,ON,Rakan,1,0
18,10665-10665_game_1,Bilibili Gaming,Top Esports,Bin,K'Sante,Xun,Brand,knight,LeBlanc,Elk,Varus,ON,Ashe,369,Udyr,Tian,Xin Zhao,Creme,Azir,JackeyLove,Kalista,Meiko,Nautilus,0,1
19,10665-10665_game_2,Top Esports,Bilibili Gaming,369,Udyr,Tian,Jarvan IV,Creme,Azir,JackeyLove,Kalista,Meiko,Renata Glasc,Bin,Aatrox,Xun,Vi,knight,Orianna,Elk,Xayah,ON,Rakan,0,1
20,10665-10665_game_3,Bilibili Gaming,Top Esports,Bin,Kennen,Xun,Wukong,knight,LeBlanc,Elk,Varus,ON,Renata Glasc,369,Sion,Tian,Lee Sin,Creme,Azir,JackeyLove,Kalista,Meiko,Soraka,0,1
21,10666-10666_game_1,Royal Never Give Up,EDward Gaming,Breathe,Udyr,Wei,Nocturne,Tangyuan,Orianna,Lwx,Kalista,Ming,Rell,Ale,Jax,JieJie,Maokai,Fisher,Azir,Leave,Varus,Vampire,Bard,1,0
22,10666-10666_game_2,EDward Gaming,Royal Never Give Up,Ale,Jax,JieJie,Maokai,Fisher,Azir,Leave,Jhin,Vampire,Neeko,Breathe,K'Sante,Wei,Vi,Tangyuan,Akali,Lwx,Varus,Ming,Nautilus,1,0
23,10666-10666_game_3,Royal Never Give Up,EDward Gaming,Breathe,Kennen,Wei,Vi,Tangyuan,Taliyah,Lwx,Kalista,Ming,Sett,Ale,Aatrox,JieJie,Poppy,Fisher,Azir,Leave,Varus,Vampire,Nautilus,0,1
24,10667-10667_game_1,Oh My God,Team WE,Cube,Rumble,xiaofang,Jax,Angel,LeBlanc,Starry,Varus,ppgod,Rakan,Wayward,Udyr,Heng,Xin Zhao,FoFo,Azir,Prince,Aphelios,Iwandy,Renata Glasc,0,1
25,10667-10667_game_2,Oh My God,Team WE,Cube,Jax,xiaofang,Maokai,Angel,LeBlanc,Starry,Ziggs,ppgod,Rakan,Wayward,Udyr,Heng,Vi,FoFo,Azir,Prince,Varus,Iwandy,Renata Glasc,0,1
26,10668-10668_game_1,Anyone's Legend,FunPlus Phoenix,Hery,K'Sante,Croco,Maokai,Shanks,Azir,Hope,Lucian,Kael,Milio,Xiaolaohu,Jax,Moyan,Xin Zhao,Care,Corki,deokdam,Swain,Life,Pyke,0,1
27,10668-10668_game_2,FunPlus Phoenix,Anyone's Legend,Xiaolaohu,Jax,milkyway,Nocturne,Care,Orianna,deokdam,Kai'Sa,Life,Rell,Hery,K'Sante,Croco,Sejuani,Shanks,Azir,Hope,Varus,Kael,Renata Glasc,1,0
28,10669-10669_game_1,Ninjas in Pyjamas,LGD Gaming,shanji,Aatrox,Aki,Rell,Rookie,Azir,Photic,Xayah,Zhuo,Rakan,Burdol,K'Sante,Meteor,Sejuani,haichao,Yone,Kepler,Senna,Jinjiao,Tahm Kench,0,1
29,10669-10669_game_2,LGD Gaming,Ninjas in Pyjamas,Burdol,Udyr,Meteor,Kindred,haichao,Azir,Kepler,Senna,Jinjiao,Tahm Kench,shanji,K'Sante,Aki,Maokai,Rookie,Yone,Photic,Lucian,Zhuo,Milio,1,0
30,10670-10670_game_1,Ultra Prime,Invictus Gaming,Decade,K'Sante,H4cker,Xin Zhao,Yuekai,Azir,Doggo,Kalista,Jwei,Nautilus,YSKM,Jax,Tianzhen,Rell,Cryin,Taliyah,xiaoyueji,Draven,Wink,Renata Glasc,1,0
31,10670-10670_game_2,Invictus Gaming,Ultra Prime,YSKM,K'Sante,Tianzhen,Lee Sin,Cryin,Azir,xiaoyueji,Kalista,Wink,Nautilus,Decade,Gnar,H4cker,Maokai,Yuekai,LeBlanc,Doggo,Lucian,Jwei,Milio,0,1
32,10671-10671_game_1,Weibo Gaming,Rare Atom,Zdz,Udyr,Xiaohao,Xin Zhao,Xiaohu,Taliyah,Light,Aphelios,Crisp,Milio,Xiaoxu,K'Sante,naiyou,Poppy,VicLa,Azir,Assum,Lucian,Zorah,Nami,0,1
33,10671-10671_game_2,Rare Atom,Weibo Gaming,Xiaoxu,Poppy,naiyou,Rell,VicLa,Azir,Assum,Lucian,Zorah,Nami,Zdz,K'Sante,Xiaohao,Xin Zhao,Xiaohu,Taliyah,Light,Kalista,Crisp,Renata Glasc,1,0
34,10672-10672_game_1,LNG Esports,ThunderTalk Gaming,Zika,Jax,Weiwei,Sejuani,Scout,Orianna,GALA,Aphelios,Mark,Milio,HOYA,K'Sante,Beichuan,Maokai,ucal,Azir,1xn,Lucian,QiuQiu,Nami,1,0
35,10672-10672_game_2,ThunderTalk Gaming,LNG Esports,HOYA,K'Sante,Beichuan,Maokai,ucal,Corki,1xn,Aphelios,QiuQiu,Milio,Zika,Gnar,Weiwei,Rell,Scout,Azir,GALA,Lucian,Mark,Nami,1,0
36,10672-10672_game_3,LNG Esports,ThunderTalk Gaming,Zika,Jax,Weiwei,Lee Sin,Scout,Neeko,GALA,Varus,Mark,Renata Glasc,HOYA,Udyr,Beichuan,Brand,ucal,Tristana,1xn,Lucian,QiuQiu,Nami,1,0
37,10673-10673_game_1,Anyone's Legend,Team WE,Hery,Udyr,Croco,Trundle,Shanks,Orianna,Hope,Varus,Kael,Renata Glasc,Wayward,K'Sante,Heng,Rell,FoFo,Tristana,Prince,Miss Fortune,Iwandy,Bard,1,0
38,10673-10673_game_2,Team WE,Anyone's Legend,Wayward,K'Sante,Heng,Dr. Mundo,FoFo,Azir,Prince,Varus,Iwandy,Nautilus,Hery,Jax,Croco,Maokai,Shanks,Tristana,Hope,Xayah,Kael,Rakan,0,1
39,10674-10674_game_1,Oh My God,FunPlus Phoenix,Cube,K'Sante,xiaofang,Xin Zhao,Angel,Corki,Starry,Lucian,ppgod,Nami,Xiaolaohu,Gnar,milkyway,Maokai,Care,Azir,deokdam,Aphelios,Life,Milio,1,0
40,10674-10674_game_2,FunPlus Phoenix,Oh My God,Xiaolaohu,K'Sante,milkyway,Maokai,Care,Azir,deokdam,Zeri,Life,Lulu,Cube,Gwen,xiaofang,Xin Zhao,Angel,Orianna,Starry,Xayah,ppgod,Rakan,0,1
41,10675-10675_game_1,Bilibili Gaming,Royal Never Give Up,Bin,Udyr,Xun,Kindred,knight,Neeko,Elk,Lucian,ON,Milio,Breathe,Rumble,Wei,Vi,Tangyuan,Azir,Lwx,Varus,Ming,Rell,0,1
42,10675-10675_game_2,Royal Never Give Up,Bilibili Gaming,Breathe,Rumble,Wei,Brand,Tangyuan,Tristana,Lwx,Aphelios,Ming,Milio,Bin,K'Sante,Xun,Lee Sin,knight,Akali,Elk,Senna,ON,Tahm Kench,1,0
43,10676-10676_game_1,Invictus Gaming,Ninjas in Pyjamas,YSKM,Jax,Tianzhen,Nocturne,Cryin,Neeko,xiaoyueji,Varus,Wink,Renata Glasc,shanji,K'Sante,Aki,Maokai,Rookie,Corki,Photic,Senna,Zhuo,Tahm Kench,1,0
44,10676-10676_game_2,Ninjas in Pyjamas,Invictus Gaming,shanji,K'Sante,Aki,Vi,Rookie,Azir,Photic,Xayah,Zhuo,Rakan,YSKM,Jax,Tianzhen,Rell,Cryin,Orianna,Ahn,Varus,Wink,Lissandra,0,1
45,10677-10677_game_1,Ultra Prime,LGD Gaming,Decade,K'Sante,H4cker,Maokai,Yuekai,Akali,Doggo,Lucian,Jwei,Milio,Burdol,Poppy,Meteor,Brand,haichao,Corki,Kepler,Senna,Jinjiao,Tahm Kench,0,1
46,10677-10677_game_2,Ultra Prime,LGD Gaming,Decade,Aatrox,H4cker,Trundle,Yuekai,Corki,Doggo,Lucian,Jwei,Nami,Burdol,K'Sante,Meteor,Maokai,haichao,Akali,Kepler,Aphelios,Jinjiao,Milio,1,0
47,10677-10677_game_3,LGD Gaming,Ultra Prime,Burdol,Aatrox,Meteor,Rell,haichao,Neeko,Kepler,Lucian,Jinjiao,Nami,Decade,K'Sante,H4cker,Maokai,Yuekai,Corki,Doggo,Aphelios,Jwei,Milio,0,1
48,10678-10678_game_1,Top Esports,EDward Gaming,369,Udyr,Tian,Xin Zhao,Creme,Akali,JackeyLove,Senna,Meiko,Tahm Kench,Ale,K'Sante,JieJie,Lee Sin,Fisher,Corki,Leave,Aphelios,Vampire,Rell,0,1
49,10678-10678_game_2,EDward Gaming,Top Esports,Ale,Udyr,JieJie,Xin Zhao,Fisher,Orianna,Leave,Aphelios,Vampire,Milio,369,Rumble,Tian,Maokai,Creme,Tristana,JackeyLove,Lucian,Meiko,Nami,1,0
50,10679-10679_game_1,ThunderTalk Gaming,Weibo Gaming,HOYA,Udyr,Beichuan,Wukong,ucal,Orianna,1xn,Lucian,QiuQiu,Nami,Zdz,K'Sante,Xiaohao,Nocturne,Xiaohu,Neeko,Light,Aphelios,Crisp,Milio,1,0
51,10679-10679_game_2,Weibo Gaming,ThunderTalk Gaming,Zdz,Aatrox,Xiaohao,Jarvan IV,Xiaohu,Azir,Light,Lucian,Crisp,Nami,HOYA,Rumble,Beichuan,Nocturne,ucal,Orianna,1xn,Aphelios,QiuQiu,Milio,0,1
52,10680-10680_game_1,Rare Atom,JD Gaming,Xiaoxu,Udyr,naiyou,Xin Zhao,VicLa,Taliyah,Assum,Aphelios,Zorah,Milio,Flandre,Aatrox,Kanavi,Rell,Yagao,Azir,Ruler,Lucian,MISSING,Nami,1,0
53,10680-10680_game_2,JD Gaming,Rare Atom,Flandre,Udyr,Kanavi,Jarvan IV,Yagao,Azir,Ruler,Lucian,MISSING,Nami,Xiaoxu,K'Sante,naiyou,Maokai,VicLa,Akali,Assum,Aphelios,Zorah,Milio,0,1
54,10681-10681_game_1,Oh My God,LNG Esports,Cube,K'Sante,xiaofang,Maokai,Angel,Azir,Starry,Kalista,ppgod,Nautilus,Zika,Aatrox,Weiwei,Vi,Scout,Corki,GALA,Xayah,Mark,Rakan,1,0
55,10681-10681_game_2,LNG Esports,Oh My God,Zika,Rumble,Weiwei,Poppy,Scout,Azir,GALA,Xayah,Mark,Rakan,Cube,K'Sante,xiaofang,Nocturne,Angel,Akali,Able,Ezreal,ppgod,Karma,0,1
56,10682-10682_game_1,FunPlus Phoenix,Team WE,Xiaolaohu,K'Sante,milkyway,Sejuani,Care,Azir,deokdam,Xayah,Life,Rakan,Wayward,Darius,Heng,Maokai,FoFo,Corki,Prince,Varus,Iwandy,Nautilus,1,0
57,10682-10682_game_2,Team WE,FunPlus Phoenix,Wayward,Rumble,Heng,Rell,FoFo,Jayce,Prince,Jhin,Iwandy,Ashe,Xiaolaohu,K'Sante,milkyway,Lee Sin,Care,Azir,deokdam,Varus,Life,Pyke,1,0
58,10682-10682_game_3,Team WE,FunPlus Phoenix,Wayward,Darius,Heng,Vi,FoFo,Azir,Prince,Varus,Iwandy,Nautilus,Xiaolaohu,K'Sante,milkyway,Diana,Care,Yone,deokdam,Ezreal,Life,Bard,0,1
59,10683-10683_game_1,Bilibili Gaming,Anyone's Legend,Bin,Udyr,Xun,Lee Sin,knight,Syndra,Elk,Lucian,ON,Milio,Hery,Rumble,Croco,Vi,Shanks,Tristana,Hope,Zeri,Kael,Lulu,0,1
60,10683-10683_game_2,Bilibili Gaming,Anyone's Legend,Bin,Udyr,Xun,Jarvan IV,knight,Neeko,Elk,Lucian,ON,Milio,Hery,Rumble,Croco,Xin Zhao,Shanks,Orianna,Hope,Zeri,Kael,Lulu,0,1
61,10684-10684_game_1,Royal Never Give Up,Ultra Prime,Breathe,Poppy,Wei,Vi,Tangyuan,Corki,Lwx,Varus,Ming,Ashe,Decade,Jax,H4cker,Graves,Yuekai,Azir,Doggo,Rammus,Jwei,Yuumi,0,1
62,10684-10684_game_2,Ultra Prime,Royal Never Give Up,Decade,Aatrox,H4cker,Brand,Yuekai,Akali,Doggo,Kalista,Jwei,Rell,Breathe,Jax,Wei,Sejuani,Tangyuan,LeBlanc,Lwx,Senna,Ming,Tahm Kench,1,0
63,10685-10685_game_1,LGD Gaming,EDward Gaming,Burdol,K'Sante,Meteor,Maokai,haichao,LeBlanc,Kepler,Kalista,Jinjiao,Renata Glasc,Solokill,Jax,JieJie,Sejuani,Fisher,Azir,Leave,Varus,Vampire,Rakan,0,1
64,10685-10685_game_2,LGD Gaming,EDward Gaming,Burdol,Aatrox,Meteor,Rell,haichao,Azir,Kepler,Varus,Jinjiao,Renata Glasc,Solokill,K'Sante,JieJie,Trundle,Fisher,Akali,Leave,Kalista,Vampire,Neeko,0,1
65,10686-10686_game_1,Rare Atom,Invictus Gaming,Xiaoxu,Udyr,naiyou,Vi,VicLa,Corki,Assum,Senna,Zorah,Tahm Kench,YSKM,K'Sante,Tianzhen,Maokai,Cryin,Azir,Ahn,Tristana,Wink,Rakan,1,0
66,10686-10686_game_2,Invictus Gaming,Rare Atom,YSKM,K'Sante,Tianzhen,Sejuani,Cryin,Azir,Ahn,Lucian,Wink,Milio,Xiaoxu,Poppy,naiyou,Rell,VicLa,Corki,Assum,Kalista,Zorah,Renata Glasc,0,1
67,10687-10687_game_1,Ninjas in Pyjamas,JD Gaming,shanji,Lillia,Aki,Vi,Rookie,Azir,Photic,Caitlyn,Zhuo,Milio,Flandre,Udyr,Kanavi,Rell,Yagao,Taliyah,Ruler,Lucian,MISSING,Nami,1,0
68,10687-10687_game_2,JD Gaming,Ninjas in Pyjamas,Flandre,K'Sante,Kanavi,Rell,Yagao,Akali,Ruler,Lucian,MISSING,Nami,shanji,Aatrox,Aki,Poppy,Rookie,Orianna,Photic,Caitlyn,Zhuo,Milio,0,1
69,10688-10688_game_1,ThunderTalk Gaming,Oh My God,HOYA,K'Sante,Beichuan,Poppy,ucal,Azir,1xn,Lucian,QiuQiu,Nami,Cube,Udyr,xiaofang,Lee Sin,Angel,Neeko,Able,Aphelios,ppgod,Milio,1,0
70,10688-10688_game_2,Oh My God,ThunderTalk Gaming,Cube,Udyr,xiaofang,Poppy,Angel,Neeko,Able,Tristana,ppgod,Renata Glasc,HOYA,K'Sante,Beichuan,Vi,ucal,Azir,1xn,Xayah,QiuQiu,Rakan,0,1
71,10689-10689_game_1,LNG Esports,Weibo Gaming,Zika,Udyr,Weiwei,Poppy,Scout,Akali,GALA,Varus,Mark,Ashe,Zdz,Rumble,Xiaohao,Rell,Xiaohu,Orianna,Light,Draven,Crisp,Blitzcrank,1,0
72,10689-10689_game_2,Weibo Gaming,LNG Esports,Zdz,Udyr,Xiaohao,Lee Sin,Xiaohu,Orianna,Light,Senna,Crisp,Tahm Kench,Zika,K'Sante,Weiwei,Brand,Scout,Tristana,GALA,Varus,Mark,Milio,1,0
73,10689-10689_game_3,LNG Esports,Weibo Gaming,Zika,Gnar,Weiwei,Maokai,Scout,Azir,GALA,Senna,Mark,Tahm Kench,Zdz,K'Sante,Xiaohao,Brand,Xiaohu,Corki,Light,Kai'Sa,Crisp,Rell,0,1
74,10690-10690_game_1,Ninjas in Pyjamas,Team WE,shanji,Udyr,Aki,Sejuani,Rookie,Taliyah,Photic,Draven,Zhuo,Ashe,Wayward,Darius,Heng,Dr. Mundo,FoFo,Azir,Prince,Miss Fortune,Iwandy,Nautilus,1,0
75,10690-10690_game_2,Ninjas in Pyjamas,Team WE,shanji,K'Sante,Aki,Sejuani,Rookie,Sylas,Photic,Xayah,Zhuo,Rakan,Wayward,Gnar,Heng,Maokai,FoFo,Azir,Prince,Zeri,Iwandy,Milio,0,1
76,10690-10690_game_3,Ninjas in Pyjamas,Team WE,shanji,K'Sante,Aki,Sejuani,Rookie,Taliyah,Photic,Xayah,Zhuo,Rakan,Wayward,Gnar,Heng,Dr. Mundo,FoFo,Corki,Prince,Miss Fortune,Iwandy,Maokai,0,1
77,10691-10691_game_1,Ultra Prime,FunPlus Phoenix,Decade,K'Sante,H4cker,Sejuani,Yuekai,Azir,Doggo,Tristana,Jwei,Milio,Xiaolaohu,Jax,milkyway,Maokai,Care,Corki,deokdam,Nilah,Life,Rakan,0,1
78,10691-10691_game_2,FunPlus Phoenix,Ultra Prime,Xiaolaohu,Gnar,milkyway,Xin Zhao,Care,Azir,deokdam,Lucian,Life,Milio,Decade,K'Sante,H4cker,Sejuani,Yuekai,Akali,Doggo,Zeri,Jwei,Lulu,0,1
79,10691-10691_game_3,Ultra Prime,FunPlus Phoenix,Decade,Aatrox,H4cker,Maokai,Yuekai,Corki,Doggo,Lucian,Jwei,Nami,Xiaolaohu,Fiora,milkyway,Sejuani,Care,Akali,deokdam,Aphelios,Life,Milio,0,1
80,10692-10692_game_1,Anyone's Legend,LGD Gaming,Hery,Udyr,Croco,Sejuani,Shanks,Azir,Hope,Varus,Kael,Tahm Kench,Burdol,K'Sante,Meteor,Maokai,haichao,Tristana,Kepler,Ezreal,Jinjiao,Rakan,1,0
81,10692-10692_game_2,LGD Gaming,Anyone's Legend,Burdol,Aatrox,Meteor,Maokai,haichao,Tristana,Kepler,Varus,Jinjiao,Milio,Hery,K'Sante,Croco,Rell,Shanks,Azir,Hope,Senna,Kael,Tahm Kench,1,0
82,10692-10692_game_3,Anyone's Legend,LGD Gaming,Hery,K'Sante,Croco,Rell,Shanks,Azir,Hope,Ezreal,Kael,Tahm Kench,Burdol,Rumble,Meteor,Maokai,haichao,Tristana,Kepler,Kalista,Jinjiao,Nautilus,0,1
83,10693-10693_game_1,Top Esports,Rare Atom,369,Rumble,Tian,Rell,Creme,Tristana,JackeyLove,Lucian,Meiko,Nami,Xiaoxu,Aatrox,naiyou,Maokai,VicLa,Azir,Assum,Aphelios,Zorah,Milio,0,1
84,10693-10693_game_2,Rare Atom,Top Esports,Xiaoxu,Rumble,naiyou,Lee Sin,VicLa,LeBlanc,Assum,Varus,Zorah,Rell,369,Kennen,Tian,Poppy,Creme,Tristana,JackeyLove,Senna,Meiko,Tahm Kench,1,0
85,10694-10694_game_1,Invictus Gaming,ThunderTalk Gaming,YSKM,K'Sante,Tianzhen,Maokai,Cryin,Azir,Ahn,Lucian,Wink,Nami,HOYA,Aatrox,Beichuan,Rell,ucal,Taliyah,1xn,Aphelios,QiuQiu,Milio,0,1
86,10694-10694_game_2,ThunderTalk Gaming,Invictus Gaming,HOYA,Aatrox,Beichuan,Maokai,ucal,Orianna,1xn,Ezreal,QiuQiu,Ashe,YSKM,Yone,Tianzhen,Jarvan IV,Cryin,Taliyah,Ahn,Draven,Wink,Varus,0,1
87,10694-10694_game_3,Invictus Gaming,ThunderTalk Gaming,YSKM,Yone,Tianzhen,Rell,Cryin,Azir,Ahn,Lucian,Wink,Nami,HOYA,K'Sante,Beichuan,Maokai,ucal,Corki,1xn,Senna,QiuQiu,Tahm Kench,0,1
88,10695-10695_game_1,Bilibili Gaming,EDward Gaming,Bin,Darius,Xun,Rell,knight,Azir,Elk,Senna,ON,Nautilus,Solokill,Udyr,JieJie,Vi,Fisher,Corki,Thesnake,Xayah,Vampire,Rakan,0,1
89,10695-10695_game_2,Bilibili Gaming,EDward Gaming,Bin,Jax,Xun,Kindred,knight,Neeko,Elk,Senna,ON,Tahm Kench,Solokill,K'Sante,JieJie,Nocturne,Fisher,Orianna,Thesnake,Xayah,Vampire,Rakan,0,1
90,10696-10696_game_1,Oh My God,Ninjas in Pyjamas,Cube,Rumble,xiaofang,Xin Zhao,Angel,Akali,Able,Samira,ppgod,Rakan,shanji,Udyr,Aki,Maokai,Rookie,Taliyah,Photic,Senna,Zhuo,Tahm Kench,1,0
91,10696-10696_game_2,Ninjas in Pyjamas,Oh My God,shanji,Udyr,Aki,Sejuani,Rookie,Taliyah,Photic,Senna,Zhuo,Tahm Kench,Cube,Rumble,xiaofang,Jarvan IV,Angel,Akali,Able,Samira,ppgod,Rakan,0,1
92,10697-10697_game_1,JD Gaming,LNG Esports,Flandre,Rumble,Kanavi,Rell,Yagao,Tristana,Ruler,Senna,MISSING,Tahm Kench,Zika,Ornn,Weiwei,Xin Zhao,Scout,Azir,GALA,Xayah,Mark,Rakan,1,0
93,10697-10697_game_2,LNG Esports,JD Gaming,Zika,K'Sante,Weiwei,Vi,Scout,Taliyah,GALA,Lucian,Mark,Milio,Flandre,Aatrox,Kanavi,Xin Zhao,Yagao,Azir,Ruler,Varus,MISSING,Nautilus,1,0
94,10697-10697_game_3,JD Gaming,LNG Esports,Flandre,Aatrox,Kanavi,Xin Zhao,Yagao,Taliyah,Ruler,Varus,MISSING,Ashe,Zika,K'Sante,Weiwei,Rell,Scout,Azir,GALA,Draven,Mark,Pyke,0,1
95,10698-10698_game_1,Royal Never Give Up,Weibo Gaming,Breathe,Jax,Wei,Sejuani,Tangyuan,Azir,Lwx,Varus,Ming,Renata Glasc,Zdz,K'Sante,Xiaohao,Maokai,Xiaohu,LeBlanc,Light,Kalista,Crisp,Zyra,1,0
96,10698-10698_game_2,Weibo Gaming,Royal Never Give Up,Zdz,K'Sante,Xiaohao,Xin Zhao,Xiaohu,Orianna,Light,Lucian,Crisp,Nami,Breathe,Gnar,Wei,Maokai,Tangyuan,Azir,Lwx,Xayah,Ming,Rakan,0,1
97,10699-10699_game_1,Team WE,LGD Gaming,Wayward,K'Sante,Heng,Xin Zhao,FoFo,Hwei,Prince,Varus,Iwandy,Rakan,Burdol,Aatrox,Meteor,Rell,haichao,Azir,Shaoye,Ezreal,Jinjiao,Bard,0,1
98,10699-10699_game_2,LGD Gaming,Team WE,Burdol,Aatrox,Meteor,Lillia,haichao,Azir,Shaoye,Kalista,Jinjiao,Renata Glasc,Wayward,Yone,Heng,Maokai,FoFo,Corki,Prince,Varus,Iwandy,Rakan,0,1
99,10699-10699_game_3,Team WE,LGD Gaming,Wayward,Aatrox,Heng,Poppy,FoFo,Azir,Prince,Varus,Iwandy,Nautilus,Burdol,Yone,Meteor,Rell,haichao,Akali,Shaoye,Kalista,Jinjiao,Renata Glasc,0,1
100,10700-10700_game_1,Ultra Prime,Anyone's Legend,Decade,Aatrox,H4cker,Sejuani,Yuekai,Akali,Doggo,Kalista,Jwei,Renata Glasc,Hery,Udyr,Croco,Maokai,Shanks,Tristana,Hope,Senna,Kael,Tahm Kench,0,1
101,10700-10700_game_2,Anyone's Legend,Ultra Prime,Hery,K'Sante,Croco,Poppy,Shanks,Corki,Hope,Senna,Kael,Tahm Kench,Decade,Gnar,H4cker,Sejuani,Yuekai,Hwei,Doggo,Xayah,Jwei,Rakan,0,1
102,10700-10700_game_3,Ultra Prime,Anyone's Legend,Decade,K'Sante,H4cker,Lee Sin,Yuekai,Karma,Doggo,Xayah,Jwei,Rakan,Hery,Gnar,Croco,Jarvan IV,Shanks,Azir,Hope,Senna,Kael,Tahm Kench,1,0
