,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
0,10000-10000_game_1,Royal Club,Invictus Gaming Young,PandaC,Jax,milkyway,Sejuani,Xzz,Akali,Zinco,Kai'Sa,Bunny,Nautilus,Wen,K'Sante,Tianzhen,Vi,MG,Galio,xiaoyueji,Zeri,Ke,Alistar,1,0
1,10000-10000_game_2,Invictus Gaming Young,Royal Club,Wen,Jax,Tianzhen,Maokai,MG,Ryze,xiaoyueji,Xayah,Ke,Rakan,PandaC,Gragas,milkyway,Graves,Xzz,Galio,Zinco,Aphelios,Bunny,Tahm Kench,0,1
2,10000-10000_game_3,Invictus Gaming Young,Royal Club,Wen,Fiora,Tianzhen,Sejuani,MG,Gragas,xiaoyueji,Aphelios,Ke,Annie,PandaC,K'Sante,milkyway,Diana,Xzz,Nocturne,Zinco,Twitch,ziyou,Rakan,1,0
3,10000-10000_game_4,Royal Club,Invictus Gaming Young,PandaC,Aatrox,milkyway,Wukong,Xzz,Vex,Zinco,Zeri,ziyou,Lulu,Wen,Vladimir,Tianzhen,Lee Sin,MG,Taliyah,xiaoyueji,Lucian,Ke,Nami,0,1
4,10000-10000_game_5,Royal Club,Invictus Gaming Young,PandaC,Sion,milkyway,Karthus,Xzz,Ryze,Zinco,Xayah,ziyou,Alistar,Wen,Camille,Tianzhen,Poppy,MG,Aurelion Sol,xiaoyueji,Draven,Ke,Nautilus,0,1
5,10001-10001_game_1,Invictus Gaming Young,Rare Atom Period,Wen,K'Sante,Tianzhen,Lee Sin,MG,Swain,xiaoyueji,Xayah,Ke,Rakan,torch,Gwen,camellia,Viego,doing,Veigar,Eisley,Senna,zzl,Yone,0,1
6,10001-10001_game_2,Invictus Gaming Young,Rare Atom Period,Wen,Gangplank,Tianzhen,Hecarim,MG,Ryze,xiaoyueji,Aphelios,Ke,Annie,torch,Lucian,camellia,Wukong,doing,Ahri,Eisley,Xayah,zzl,Rakan,0,1
7,10001-10001_game_3,Invictus Gaming Young,Rare Atom Period,Wen,Jax,Tianzhen,Vi,MG,Ahri,xiaoyueji,Lucian,Ke,Nami,torch,Gnar,camellia,Nidalee,doing,K'Sante,Eisley,Caitlyn,zzl,Zoe,0,1
8,10002-10002_game_1,Top Esports Challenger,Royal Club,Aspire,K'Sante,naiyou,Maokai,Wangxiao,Tristana,JiaQi,Jinx,Niket,Lulu,PandaC,Ornn,milkyway,Wukong,Xzz,Ahri,zhiqiuyi,Aphelios,Bunny,Thresh,1,0
9,10002-10002_game_2,Royal Club,Top Esports Challenger,PandaC,Sion,milkyway,Graves,Xzz,Galio,zhiqiuyi,Jinx,Bunny,Nautilus,Aspire,Aatrox,naiyou,Elise,Wangxiao,Gragas,JiaQi,Caitlyn,Niket,Ashe,1,0
10,10002-10002_game_3,Top Esports Challenger,Royal Club,Aspire,Kennen,naiyou,Lee Sin,Wangxiao,Lissandra,JiaQi,Xayah,Niket,Renata Glasc,PandaC,Malphite,milkyway,Diana,Xzz,Rumble,zhiqiuyi,Twitch,ziyou,Rakan,0,1
11,10002-10002_game_4,Royal Club,Top Esports Challenger,PandaC,Darius,milkyway,Sejuani,Xzz,Akali,zhiqiuyi,Zeri,ziyou,Lulu,Aspire,Sion,naiyou,Vi,Wangxiao,Galio,JiaQi,Aphelios,Niket,Nautilus,1,0
12,10003-10003_game_1,Invictus Gaming Young,Royal Club,Wen,K'Sante,Tianzhen,Sejuani,MG,Ryze,xiaoyueji,Zeri,Ke,Braum,PandaC,Darius,milkyway,Graves,Xzz,Galio,zhiqiuyi,Aphelios,Bunny,Nautilus,1,0
13,10003-10003_game_2,Royal Club,Invictus Gaming Young,PandaC,Jax,milkyway,Sejuani,Xzz,Sylas,zhiqiuyi,Xayah,Bunny,Rakan,Wen,Sion,Tianzhen,Vi,MG,Ahri,xiaoyueji,Aphelios,Ke,Annie,0,1
14,10003-10003_game_3,Royal Club,Invictus Gaming Young,PandaC,K'Sante,milkyway,Kindred,Xzz,Vex,zhiqiuyi,Jinx,Bunny,Thresh,Wen,Malphite,Tianzhen,Lee Sin,MG,Sylas,xiaoyueji,Xayah,Ke,Rakan,0,1
15,10004-10004_game_1,Top Esports Challenger,Royal Club,Aspire,Jax,naiyou,Wukong,Wangxiao,Ryze,JiaQi,Xayah,Niket,Nautilus,PandaC,Gragas,milkyway,Vi,Xzz,Rumble,zhiqiuyi,Aphelios,Bunny,Leona,0,1
16,10004-10004_game_2,Royal Club,Top Esports Challenger,PandaC,Kennen,milkyway,Sejuani,Xzz,Akali,zhiqiuyi,Zeri,Bunny,Nautilus,Aspire,Vladimir,naiyou,Taliyah,Wangxiao,K'Sante,JiaQi,Jinx,Niket,Lulu,0,1
17,10004-10004_game_3,Top Esports Challenger,Royal Club,Aspire,Gragas,naiyou,Vi,Wangxiao,Veigar,JiaQi,Zeri,Niket,Braum,PandaC,K'Sante,milkyway,Wukong,Xzz,Ahri,zhiqiuyi,Jinx,Bunny,Thresh,1,0
18,10004-10004_game_4,Royal Club,Top Esports Challenger,PandaC,Ornn,milkyway,Kindred,Xzz,Galio,zhiqiuyi,Xayah,Bunny,Blitzcrank,Aspire,Fiora,naiyou,Elise,Wangxiao,Kled,JiaQi,Varus,Niket,Ashe,0,1
19,10005-10005_game_1,ThunderTalk Gaming,Royal Never Give Up,HOYA,Kennen,Beichuan,Wukong,ucal,Annie,huanfeng,Varus,yaoyao,Leona,Breathe,Sion,Wei,Vi,Angel,Ryze,GALA,Aphelios,Ming,Nautilus,0,1
20,10005-10005_game_2,ThunderTalk Gaming,Royal Never Give Up,HOYA,Gragas,Beichuan,Sejuani,ucal,Yone,huanfeng,Aphelios,yaoyao,Nautilus,Breathe,Kennen,Wei,Wukong,Angel,LeBlanc,GALA,Jinx,Ming,Leona,1,0
21,10005-10005_game_3,Royal Never Give Up,ThunderTalk Gaming,Breathe,Kennen,Wei,Wukong,Angel,Vex,GALA,Xayah,Ming,Nautilus,HOYA,K'Sante,Beichuan,Xin Zhao,ucal,LeBlanc,huanfeng,Zeri,yaoyao,Rakan,0,1
22,10005-10005_game_4,ThunderTalk Gaming,Royal Never Give Up,HOYA,Kennen,Beichuan,Wukong,ucal,Taliyah,huanfeng,Aphelios,yaoyao,Nautilus,Breathe,Gragas,Wei,Vi,Angel,Ahri,GALA,Zeri,Ming,Leona,1,0
23,10006-10006_game_1,Top Esports,Team WE,Wayward,Olaf,Tian,Vi,Rookie,LeBlanc,JackeyLove,Lucian,Mark,Nami,Biubiu,K'Sante,Heng,Maokai,Shanks,Ryze,Hope,Aphelios,Iwandy,Nautilus,0,1
24,10006-10006_game_2,Top Esports,Team WE,Wayward,K'Sante,Tian,Vi,Rookie,Ahri,JackeyLove,Lucian,Mark,Nami,Biubiu,Renekton,Heng,Maokai,Shanks,Cassiopeia,Hope,Aphelios,Iwandy,Nautilus,0,1
25,10006-10006_game_3,Top Esports,Team WE,Wayward,K'Sante,Tian,Lee Sin,Rookie,Annie,JackeyLove,Varus,Mark,Nautilus,Biubiu,Sion,Heng,Maokai,Shanks,Tristana,Hope,Lucian,Iwandy,Nami,1,0
26,10006-10006_game_4,Team WE,Top Esports,Biubiu,Sion,Heng,Maokai,Shanks,Ryze,Hope,Aphelios,Iwandy,Rakan,Wayward,Gwen,Tian,Vi,Rookie,Ahri,JackeyLove,Xayah,Mark,Nautilus,1,0
27,10007-10007_game_1,Royal Never Give Up,Bilibili Gaming,Breathe,K'Sante,Wei,Vi,Angel,Annie,GALA,Zeri,Ming,Nautilus,Bin,Gwen,Xun,Wukong,Yagao,LeBlanc,Elk,Xayah,ON,Rakan,0,1
28,10007-10007_game_2,Bilibili Gaming,Royal Never Give Up,Bin,Kennen,Xun,Viego,Yagao,Veigar,Elk,Zeri,ON,Rakan,Breathe,Gragas,Wei,Lee Sin,Angel,Annie,GALA,Aphelios,Ming,Thresh,0,1
29,10007-10007_game_3,Royal Never Give Up,Bilibili Gaming,Breathe,Malphite,Wei,Viego,Angel,Galio,GALA,Zeri,Ming,Rakan,Bin,Jax,Xun,Lee Sin,Yagao,Sylas,Elk,Aphelios,ON,Annie,1,0
30,10007-10007_game_4,Bilibili Gaming,Royal Never Give Up,Bin,Kennen,Xun,Lee Sin,Yagao,Veigar,Elk,Aphelios,ON,Leona,Breathe,Jarvan IV,Wei,Viego,Angel,Annie,GALA,Zeri,Ming,Rakan,0,1
31,10008-10008_game_1,Oh My God,Top Esports,shanji,Sion,Aki,Wukong,Creme,Ahri,Able,Zeri,ppgod,Lulu,Wayward,K'Sante,Tian,Maokai,Rookie,Akali,JackeyLove,Lucian,Mark,Nami,1,0
32,10008-10008_game_2,Oh My God,Top Esports,shanji,Rumble,Aki,Wukong,Creme,Tristana,Able,Xayah,ppgod,Rakan,Wayward,Jax,Tian,Sejuani,Rookie,LeBlanc,JackeyLove,Aphelios,Mark,Renata Glasc,0,1
33,10008-10008_game_3,Top Esports,Oh My God,Wayward,Gragas,Tian,Wukong,Rookie,Ahri,JackeyLove,Zeri,Mark,Lulu,shanji,Sion,Aki,Elise,Creme,Tristana,Able,Xayah,ppgod,Rakan,0,1
34,10008-10008_game_4,Oh My God,Top Esports,shanji,K'Sante,Aki,Wukong,Creme,Akali,Able,Aphelios,ppgod,Thresh,Wayward,Gwen,Tian,Maokai,Rookie,Tristana,JackeyLove,Zeri,Mark,Lulu,0,1
35,10008-10008_game_5,Top Esports,Oh My God,Wayward,Gnar,Tian,Wukong,Rookie,Lissandra,JackeyLove,Xayah,Mark,Rakan,shanji,Kennen,Aki,Lee Sin,Creme,Ahri,Able,Aphelios,ppgod,Thresh,1,0
36,10009-10009_game_1,Weibo Gaming,Bilibili Gaming,TheShy,K'Sante,Karsa,Lee Sin,Xiaohu,LeBlanc,Light,Jinx,Crisp,Thresh,Bin,Gwen,Xun,Wukong,Yagao,Annie,Elk,Zeri,ON,Blitzcrank,1,0
37,10009-10009_game_2,Weibo Gaming,Bilibili Gaming,TheShy,Kennen,Karsa,Maokai,Xiaohu,Jayce,Light,Jinx,Crisp,Thresh,Bin,Gnar,Xun,Lee Sin,Yagao,Sylas,Elk,Zeri,ON,Leona,1,0
38,10009-10009_game_3,Bilibili Gaming,Weibo Gaming,Bin,Kennen,Xun,Vi,Yagao,Veigar,Elk,Aphelios,ON,Thresh,TheShy,K'Sante,Karsa,Viego,Xiaohu,Annie,Light,Varus,Crisp,Nautilus,0,1
39,10010-10010_game_1,LNG Esports,Oh My God,Zika,Jax,Tarzan,Sejuani,Scout,Taliyah,LP,Zeri,Hang,Nautilus,shanji,Sion,Aki,Wukong,Creme,Sylas,Able,Xayah,ppgod,Rakan,1,0
40,10010-10010_game_2,LNG Esports,Oh My God,Zika,Malphite,Tarzan,Wukong,Scout,LeBlanc,LP,Zeri,Hang,Annie,shanji,K'Sante,Aki,Maokai,Creme,Yone,Able,Xayah,ppgod,Rakan,1,0
41,10010-10010_game_3,LNG Esports,Oh My God,Zika,Malphite,Tarzan,Wukong,Scout,Ahri,LP,Zeri,Hang,Lulu,shanji,K'Sante,Aki,Sejuani,Creme,Yone,Able,Xayah,ppgod,Rakan,0,1
42,10010-10010_game_4,Oh My God,LNG Esports,shanji,Kennen,Aki,Vi,Creme,Akali,Able,Xayah,ppgod,Renata Glasc,Zika,Malphite,Tarzan,Wukong,Scout,Veigar,LP,Draven,Hang,Rakan,0,1
43,10011-10011_game_1,JD Gaming,Bilibili Gaming,369,Sion,Kanavi,Viego,knight,Annie,Ruler,Zeri,MISSING,Lulu,Bin,Gwen,Xun,Sejuani,Yagao,Jayce,Elk,Lucian,ON,Nami,0,1
44,10011-10011_game_2,Bilibili Gaming,JD Gaming,Bin,Kennen,Xun,Kindred,Yagao,Galio,Elk,Aphelios,ON,Lulu,369,Cho'Gath,Kanavi,Lee Sin,knight,Annie,Ruler,Lucian,MISSING,Nami,0,1
45,10011-10011_game_3,JD Gaming,Bilibili Gaming,369,Gragas,Kanavi,Sejuani,knight,Jayce,Ruler,Varus,MISSING,Tahm Kench,Bin,Jax,Xun,Wukong,Yagao,Veigar,Elk,Xayah,ON,Rakan,1,0
46,10011-10011_game_4,JD Gaming,Bilibili Gaming,369,Sion,Kanavi,Wukong,knight,Ahri,Ruler,Zeri,MISSING,Lulu,Bin,Jax,Xun,Lee Sin,Yagao,Veigar,Elk,Aphelios,ON,Thresh,0,1
47,10011-10011_game_5,Bilibili Gaming,JD Gaming,Bin,Camille,Xun,Kindred,Yagao,Galio,Elk,Aphelios,ON,Nautilus,369,Renekton,Kanavi,Wukong,knight,Syndra,Ruler,Jinx,MISSING,Leona,1,0
48,10012-10012_game_1,EDward Gaming,Oh My God,Ale,Fiora,JieJie,Wukong,FoFo,Annie,Leave,Zeri,Meiko,Leona,shanji,K'Sante,Aki,Lee Sin,Creme,Ahri,Able,Xayah,ppgod,Rakan,1,0
49,10012-10012_game_2,EDward Gaming,Oh My God,Ale,Kennen,JieJie,Viego,FoFo,Annie,Leave,Aphelios,Meiko,Lulu,shanji,Sion,Aki,Wukong,Creme,Ahri,Able,Zeri,ppgod,Rakan,0,1
50,10012-10012_game_3,Oh My God,EDward Gaming,shanji,Sion,Aki,Vi,Creme,Ahri,Able,Aphelios,ppgod,Renata Glasc,Ale,Jax,JieJie,Sejuani,FoFo,Veigar,Leave,Xayah,Meiko,Rakan,1,0
51,10012-10012_game_4,Oh My God,EDward Gaming,shanji,K'Sante,Aki,Lee Sin,Creme,Akali,Able,Aphelios,ppgod,Thresh,Ale,Sion,JieJie,Elise,FoFo,Jayce,Leave,Zeri,Meiko,Lulu,1,0
52,10013-10013_game_1,Bilibili Gaming,Oh My God,Bin,Kennen,Xun,Wukong,Yagao,Annie,Elk,Zeri,ON,Rakan,shanji,Malphite,Aki,Vi,Creme,Sylas,Able,Aphelios,ppgod,Lulu,0,1
53,10013-10013_game_2,Oh My God,Bilibili Gaming,shanji,Kennen,Aki,Maokai,Creme,Yone,Able,Aphelios,ppgod,Thresh,Bin,Gnar,Xun,Wukong,Yagao,Annie,Elk,Zeri,ON,Leona,0,1
54,10013-10013_game_3,Bilibili Gaming,Oh My God,Bin,Jax,Xun,Viego,Yagao,Veigar,Elk,Aphelios,ON,Rakan,shanji,K'Sante,Aki,Wukong,Creme,Akali,Able,Zeri,ppgod,Annie,0,1
55,10013-10013_game_4,Oh My God,Bilibili Gaming,shanji,K'Sante,Aki,Lee Sin,Creme,Ahri,Able,Zeri,ppgod,Lulu,Bin,Gwen,Xun,Wukong,Yagao,Lissandra,Elk,Aphelios,ON,Nautilus,0,1
56,10013-10013_game_5,Bilibili Gaming,Oh My God,Bin,Jax,Xun,Wukong,Yagao,Annie,Elk,Zeri,ON,Blitzcrank,shanji,K'Sante,Aki,Maokai,Creme,Yone,Able,Aphelios,ppgod,Lulu,0,1
57,10014-10014_game_1,EDward Gaming,JD Gaming,Ale,Jax,JieJie,Vi,FoFo,Veigar,Leave,Xayah,Meiko,Lulu,369,Sion,Kanavi,Wukong,knight,Ahri,Ruler,Aphelios,MISSING,Rakan,1,0
58,10014-10014_game_2,EDward Gaming,JD Gaming,Ale,Jax,JieJie,Viego,FoFo,Veigar,Leave,Lucian,Meiko,Nami,369,Sion,Kanavi,Wukong,knight,Syndra,Ruler,Xayah,MISSING,Rakan,1,0
59,10014-10014_game_3,EDward Gaming,JD Gaming,Ale,Sion,JieJie,Vi,FoFo,Akali,Leave,Xayah,Meiko,Blitzcrank,369,K'Sante,Kanavi,Wukong,knight,Ahri,Ruler,Aphelios,MISSING,Renata Glasc,1,0
60,10015-10015_game_1,EDward Gaming,Bilibili Gaming,Ale,Gragas,JieJie,Wukong,FoFo,LeBlanc,Leave,Aphelios,Meiko,Rakan,Bin,Jax,Xun,Kindred,Yagao,Annie,Elk,Xayah,ON,Nautilus,1,0
61,10015-10015_game_2,EDward Gaming,Bilibili Gaming,Ale,Gragas,JieJie,Wukong,FoFo,Ahri,Leave,Aphelios,Meiko,Nautilus,Bin,Jax,Xun,Sejuani,Yagao,Akali,Elk,Xayah,ON,Renata Glasc,0,1
62,10015-10015_game_3,Bilibili Gaming,EDward Gaming,Bin,Renekton,Xun,Vi,Yagao,Annie,Elk,Zeri,ON,Rakan,Ale,Gnar,JieJie,Wukong,FoFo,Ahri,Leave,Aphelios,Meiko,Renata Glasc,0,1
63,10015-10015_game_4,EDward Gaming,Bilibili Gaming,Ale,Jax,JieJie,Viego,FoFo,Lissandra,Leave,Aphelios,Meiko,Thresh,Bin,Renekton,Xun,Kindred,Yagao,Veigar,Elk,Xayah,ON,Blitzcrank,0,1
64,10015-10015_game_5,Bilibili Gaming,EDward Gaming,Bin,Kennen,Xun,Wukong,Yagao,Veigar,Elk,Jinx,ON,Nautilus,Ale,Malphite,JieJie,Vi,FoFo,Ahri,Leave,Aphelios,Meiko,Rakan,0,1
65,10016-10016_game_1,JD Gaming,Bilibili Gaming,369,K'Sante,Kanavi,Vi,knight,Annie,Ruler,Jinx,MISSING,Lulu,Bin,Jax,Xun,Wukong,Yagao,Veigar,Elk,Aphelios,ON,Thresh,0,1
66,10016-10016_game_2,Bilibili Gaming,JD Gaming,Bin,Jax,Xun,Kindred,Yagao,Galio,Elk,Aphelios,ON,Blitzcrank,369,K'Sante,Kanavi,Wukong,knight,Ahri,Ruler,Jinx,MISSING,Rakan,1,0
67,10016-10016_game_3,Bilibili Gaming,JD Gaming,Bin,Gwen,Xun,Vi,Yagao,Ahri,Elk,Xayah,ON,Nautilus,369,K'Sante,Kanavi,Wukong,knight,Lissandra,Ruler,Aphelios,MISSING,Tahm Kench,0,1
68,10016-10016_game_4,JD Gaming,Bilibili Gaming,369,Gragas,Kanavi,Wukong,knight,Ahri,Ruler,Jinx,MISSING,Thresh,Bin,Fiora,Xun,Vi,Yagao,Syndra,Elk,Xayah,ON,Nautilus,0,1
69,10020-10020_game_1,Invictus Gaming Young,Rare Atom Period,Rbow,K'Sante,Tianzhen,Maokai,MG,Ahri,xiaoyueji,Aphelios,Zorah,Thresh,Yu,Gwen,camellia,Wukong,zzl,Taliyah,Eisley,Zeri,Missia,Rakan,0,1
70,10020-10020_game_2,Invictus Gaming Young,Rare Atom Period,Rbow,Renekton,Tianzhen,Kindred,MG,Galio,xiaoyueji,Zeri,Zorah,Pyke,Yu,Gragas,camellia,Viego,zzl,Ahri,Eisley,Jinx,Missia,Lulu,0,1
71,10021-10021_game_1,Top Esports Challenger,Ji Jie Hao (集结号),Aspire,Fiora,naiyou,Wukong,Wangxiao,Annie,JiaQi,Aphelios,Niket,Tahm Kench,hulatang,Jax,climber,Vi,xHun,Ahri,Kepler,Xayah,Ycx,Renata Glasc,1,0
72,10021-10021_game_2,Top Esports Challenger,Ji Jie Hao (集结号),Aspire,Renekton,naiyou,Kindred,Wangxiao,Galio,JiaQi,Zeri,Niket,Alistar,hulatang,Gragas,climber,Lee Sin,xHun,Zoe,Kepler,Jinx,Ycx,Nautilus,1,0
73,10022-10022_game_1,Team WE Academy,Anyone's Legend.Young,705,K'Sante,Yanxiang,Viego,BuLuKaKa,Ahri,Stay,Aphelios,Kedaya,Alistar,Coten,Jax,Relife,Wukong,Erha,Annie,Hungry,Jinx,Kaixuan,Nautilus,0,1
74,10022-10022_game_2,Anyone's Legend.Young,Team WE Academy,Coten,Kennen,Relife,Lee Sin,Erha,Sylas,Hungry,Xayah,Kaixuan,Leona,705,Sion,Yanxiang,Wukong,BuLuKaKa,Taliyah,Stay,Kai'Sa,Kedaya,Rakan,1,0
75,10023-10023_game_1,MiaoJing (妙竞),Shu Dai Xiong Gaming,Nayuki,Camille,Starfire,Wukong,xiaocaobao,Ryze,Samver,Aphelios,Crack,Thresh,New,Renekton,yekai,Diana,Desire,Jayce,Ever,Xayah,Michi,Rakan,0,1
76,10023-10023_game_2,Shu Dai Xiong Gaming,MiaoJing (妙竞),New,Gnar,yekai,Wukong,Desire,Annie,Ever,Jinx,Michi,Alistar,Nayuki,Kennen,Starfire,Vi,xiaocaobao,Ahri,Samver,Xayah,Crack,Rell,1,0
77,10024-10024_game_1,Royal Club,Joy Dream,PandaC,Malphite,milkyway,Taliyah,Xzz,Renekton,zhiqiuyi,Xayah,Bunny,Nautilus,redwall,Kennen,pzx,Viego,Keaiduo,Annie,1xn,Aphelios,Feather,Leona,0,1
78,10024-10024_game_2,Joy Dream,Royal Club,redwall,K'Sante,pzx,Kindred,Keaiduo,Twisted Fate,1xn,Jinx,Feather,Nautilus,PandaC,Jax,milkyway,Xin Zhao,Xzz,Galio,zhiqiuyi,Zeri,Bunny,Rakan,1,0
79,10025-10025_game_1,LGD Gaming Young Team,MAX,Overture,Renekton,Ru0,Kindred,Zap,Galio,chips,Aphelios,wenyi,Thresh,Garvey,Malphite,Xiao17,Viego,Medzz,Ahri,pqy,Jinx,Vinay,Nautilus,1,0
80,10025-10025_game_2,MAX,LGD Gaming Young Team,Garvey,Sion,Xiao17,Lee Sin,Medzz,Cassiopeia,pqy,Aphelios,Vinay,Leona,Overture,Gwen,Ru0,Gragas,Zap,Graves,chips,Kai'Sa,wenyi,Blitzcrank,1,0
81,10025-10025_game_3,LGD Gaming Young Team,MAX,Overture,Fiora,Ru0,Karthus,Zap,Sion,chips,Zeri,wenyi,Pyke,Garvey,Gwen,Xiao17,Wukong,Medzz,Syndra,pqy,Xayah,Vinay,Blitzcrank,0,1
82,10027-10027_game_1,ThunderTalk Gaming Young,FunPlus Phoenix Blaze,juejuezi,Darius,Moyan,Kindred,Insulator,Galio,bat,Aphelios,Wuy,Rakan,Longmao,Kennen,sorrow,Wukong,fled,Syndra,Such,Jinx,Fahai,Tahm Kench,1,0
83,10027-10027_game_2,ThunderTalk Gaming Young,FunPlus Phoenix Blaze,juejuezi,K'Sante,Moyan,Lee Sin,Insulator,Ahri,bat,Xayah,Wuy,Alistar,Longmao,Gnar,sorrow,Viego,fled,Lissandra,Such,Aphelios,Fahai,Renata Glasc,1,0
84,10028-10028_game_1,Team WE Academy,Ji Jie Hao (集结号),705,Renekton,Yanxiang,Wukong,BuLuKaKa,Ahri,Stay,Aphelios,Kedaya,Nautilus,Nuo,Sion,climber,Lee Sin,xHun,Lissandra,Kepler,Varus,Ycx,Leona,0,1
85,10028-10028_game_2,Ji Jie Hao (集结号),Team WE Academy,Nuo,Kennen,climber,Wukong,xHun,Ahri,Kepler,Zeri,Ycx,Lulu,705,K'Sante,Yanxiang,Lee Sin,BuLuKaKa,LeBlanc,Stay,Jinx,Kedaya,Thresh,1,0
86,10029-10029_game_1,Ultra Prime Academy,Weibo Gaming Youth Team,Aliez,Kennen,Hook,Trundle,Mirror,Annie,kelin,Zeri,Rosielove,Rakan,Luuuck,Malphite,Daisy,Wukong,forse,Syndra,ZJJ,Xayah,XBear,Nautilus,0,1
87,10029-10029_game_2,Ultra Prime Academy,Weibo Gaming Youth Team,Aliez,Vladimir,Hook,Wukong,Mirror,Nautilus,kelin,Aphelios,Rosielove,Miss Fortune,Luuuck,Cho'Gath,Daisy,Lee Sin,forse,Zoe,ZJJ,Jinx,think,Heimerdinger,1,0
88,10029-10029_game_3,Weibo Gaming Youth Team,Ultra Prime Academy,Luuuck,Gnar,Daisy,Vi,forse,Ahri,ZJJ,Zeri,think,Lulu,Aliez,Gwen,Hook,Xin Zhao,Mirror,Tristana,kelin,Xayah,Rosielove,Karma,1,0
89,10030-10030_game_1,EDG Youth Team,LNG Academy,xiaoyu,Jax,Coward,Elise,Cyku,K'Sante,Lime,Jinx,Xiamu,Leona,5K,Malphite,Darwin,Wukong,xzy,Viktor,Vicii,Xayah,Mysun,Rakan,0,1
90,10030-10030_game_2,LNG Academy,EDG Youth Team,5K,Olaf,Darwin,Vi,xzy,Annie,Vicii,Zeri,Mysun,Nautilus,xiaoyu,Renekton,Coward,Lee Sin,Cyku,Sylas,Lime,Caitlyn,Xiamu,Morgana,1,0
91,10031-10031_game_1,Oh My God Academy,LGD Gaming Young Team,YJJ,K'Sante,Mori,Kindred,Linfeng,Galio,Starry,Zeri,Yan,Braum,Overture,Kennen,Ru0,Viego,Yed9,Ahri,chips,Aphelios,wenyi,Nautilus,0,1
92,10031-10031_game_2,LGD Gaming Young Team,Oh My God Academy,Overture,Gnar,Ru0,Graves,Yed9,Galio,chips,Jinx,wenyi,Rakan,YJJ,Renekton,Mori,Diana,Linfeng,Yasuo,Starry,Aphelios,Yan,Thresh,1,0
93,10032-10032_game_1,Anyone's Legend.Young,Invictus Gaming Young,Coten,Rumble,Relife,Wukong,Erha,Ahri,xiaohanbao,Xayah,Kaixuan,Thresh,Rbow,K'Sante,Tianzhen,Kindred,MG,Ryze,xiaoyueji,Zeri,Zorah,Rakan,1,0
94,10032-10032_game_2,Anyone's Legend.Young,Invictus Gaming Young,Coten,Sion,Relife,Lee Sin,Erha,Lissandra,xiaohanbao,Jinx,Kaixuan,Lulu,Rbow,Malphite,Tianzhen,Vi,MG,Ahri,xiaoyueji,Aphelios,Zorah,Thresh,1,0
95,10033-10033_game_1,Team WE Academy,Rare Atom Period,705,Sion,Yanxiang,Viego,BuLuKaKa,Lissandra,Stay,Zeri,Kedaya,Braum,Yu,Gwen,camellia,Wukong,zzl,Ahri,Eisley,Xayah,Missia,Nautilus,0,1
96,10033-10033_game_2,Team WE Academy,Rare Atom Period,705,K'Sante,Yanxiang,Wukong,BuLuKaKa,Syndra,Stay,Xayah,Kedaya,Alistar,Yu,Fiora,unknown player,Viego,zzl,Vex,Eisley,Varus,Missia,Renata Glasc,0,1
97,10034-10034_game_1,MiaoJing (妙竞),MAX,Nayuki,Jayce,Starfire,Maokai,xiaocaobao,Ahri,Samver,Aphelios,Crack,Braum,Garvey,Sion,Xiao17,Viego,Medzz,LeBlanc,pqy,Jinx,Vinay,Nautilus,0,1
98,10034-10034_game_2,MiaoJing (妙竞),MAX,Nayuki,Kennen,Starfire,Wukong,xiaocaobao,Tristana,Samver,Jinx,Crack,Heimerdinger,Garvey,Gragas,Xiao17,Kindred,Medzz,Galio,pqy,Xayah,Vinay,Thresh,1,0
99,10034-10034_game_3,MiaoJing (妙竞),MAX,Nayuki,Gwen,Starfire,Sejuani,xiaocaobao,Renekton,Samver,Xayah,Crack,Rakan,Garvey,Malphite,Xiao17,Lee Sin,Medzz,Ahri,pqy,Zeri,Vinay,Blitzcrank,1,0
100,10035-10035_game_1,Ji Jie Hao (集结号),Joy Dream,Nuo,Gragas,climber,Maokai,xHun,K'Sante,Kepler,Aphelios,Ycx,Rakan,redwall,Kennen,pzx,Wukong,Keaiduo,Ahri,1xn,Zeri,Feather,Nautilus,1,0
101,10035-10035_game_2,Joy Dream,Ji Jie Hao (集结号),redwall,Gragas,pzx,Vi,Keaiduo,Taliyah,1xn,Lucian,Feather,Nami,Nuo,Jax,climber,Lee Sin,xHun,Lissandra,Kepler,Jinx,Ycx,Nautilus,0,1
102,10036-10036_game_1,Royal Club,Top Esports Challenger,PandaC,K'Sante,milkyway,Xin Zhao,Xzz,Annie,zhiqiuyi,Aphelios,Bunny,Alistar,Aspire,Gnar,naiyou,Wukong,Wangxiao,Galio,JiaQi,Jinx,Niket,Nautilus,0,1
103,10036-10036_game_2,Royal Club,Top Esports Challenger,PandaC,Aatrox,milkyway,Wukong,Xzz,Rumble,zhiqiuyi,Zeri,Bunny,Rakan,Aspire,K'Sante,naiyou,Viego,Wangxiao,Gragas,JiaQi,Aphelios,Niket,Alistar,1,0
