Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Gangplank,452,236,0.5221238938053098,189,188,377,115,85,200,0,0,0,0,0,0,39,36,75,17,19,36,0,0,0,0,0,0,0,0,0,0,0,0
Garen,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Gnar,1166,590,0.5060034305317325,565,601,1166,308,282,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gragas,2274,1190,0.523306948109059,193,196,389,96,83,179,867,1000,1867,501,501,1002,0,1,1,0,0,0,0,0,0,0,0,0,7,10,17,4,5,9
Graves,1282,602,0.46957878315132606,26,30,56,15,12,27,544,493,1037,285,201,486,3,0,3,1,0,1,101,85,186,51,37,88,0,0,0,0,0,0
Hecarim,391,182,0.46547314578005117,123,120,243,61,50,111,71,73,144,33,35,68,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Heimerdinger,6,4,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,2,2,4,2,1,3,1,0,1,1,0,1,0,0,0,0,0,0
Illaoi,30,15,0.5,13,17,30,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irelia,405,200,0.49382716049382713,187,204,391,92,99,191,0,0,0,0,0,0,5,7,12,4,4,8,1,0,1,1,0,1,0,1,1,0,0,0
Ivern,208,116,0.5576923076923077,0,0,0,0,0,0,97,110,207,54,62,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Janna,787,426,0.5412960609911055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,377,408,785,218,208,426
JarvanIV,1063,556,0.5230479774223895,220,208,428,138,102,240,306,318,624,160,149,309,6,5,11,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Jax,201,103,0.5124378109452736,101,84,185,54,38,92,9,7,16,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayce,516,234,0.45348837209302323,137,94,231,71,41,112,0,2,2,0,1,1,158,123,281,78,43,121,0,2,2,0,0,0,0,0,0,0,0,0
Jhin,1220,634,0.519672131147541,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,2,1,3,606,608,1214,331,300,631,0,0,0,0,0,0
