Name,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Elise,Evelynn,Ezreal,FiddleSticks,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Quinn,Rakan,Rammus,RekSai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Bard,0,0.6923076923076923,0,0.5047619047619047,0,0.2727272727272727,0.0,0.6,0.25,0.5822784810126582,0,0.3333333333333333,0.5,0.5555555555555556,0.4423076923076923,0.75,0.5405405405405406,0.8,0.48,0.0,1.0,0.75,0.0,0.5849056603773585,0.48412698412698413,0.8,0.5217391304347826,0,0,0.5454545454545454,0.46153846153846156,0.4444444444444444,0.45454545454545453,0,0.5573770491803278,0.5121951219512195,0.6296296296296297,0.6521739130434783,0,0.5,0.5128205128205128,0.75,0.4166666666666667,0.75,0.6,0.3157894736842105,0.5783132530120482,1.0,0.41509433962264153,0.5371900826446281,1.0,0.4666666666666667,1.0,1.0,1.0,0.625,0.45,0.5238095238095238,0.625,0.6190476190476191,0.45161290322580644,0.5454545454545454,1.0,0.696969696969697,0.56,0.5625,0.5714285714285714,0.5,0.46153846153846156,0.6,0,0.0,1.0,0,0.4583333333333333,0.6666666666666666,1.0,0.5384615384615384,0.4461538461538462,0,0.0,0.5,0.6285714285714286,0.0,1.0,0.5434782608695652,0.375,0.25,0.6666666666666666,0.6,0.6,0.3333333333333333,0.0,0.4473684210526316,0.5555555555555556,0.3333333333333333,0.0,0.5490196078431373,0,0,0.0,0.43902439024390244,0,0,0.47058823529411764,0.5384615384615384,0.7058823529411765,0.4473684210526316,0.5714285714285714,1.0,0.5,0,0.546875,0.625,0.4878048780487805,0,0.6428571428571429,0.5,0,0.6666666666666666,0.574468085106383,0.42857142857142855,0.6666666666666666,0.5,1.0,0.5119047619047619,0.5161290322580645,0,0,0.6666666666666666,1.0,0,0.0,0,0.5714285714285714,0.1,1.0,0.35294117647058826,0,0.6666666666666666
Blitzcrank,0,0.2857142857142857,0,0.875,0,1.0,0.5,0.5217391304347826,1.0,0.6666666666666666,0.6666666666666666,0,0.0,0.35714285714285715,0.6470588235294118,0.4,0.5,0.625,0.5833333333333334,0,0,1.0,0.0,0.0,0.5909090909090909,1.0,0.6,0,0,0.625,0.3333333333333333,0.7222222222222222,0.5,0,0.36363636363636365,0.6,0.4,0,0,0,0,0.6666666666666666,0.5384615384615384,0.6521739130434783,0.0,0.7142857142857143,0.6470588235294118,0.5,0.3076923076923077,0.7647058823529411,0,0.5,0.5,0.0,0,0.6666666666666666,0.6842105263157895,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5384615384615384,0.5,0,0.7142857142857143,0.5,0,0,0.0,0.3888888888888889,0,0.0,0,0,0.6666666666666666,0.4,0,0.6666666666666666,0.2,1.0,1.0,0.6,0.5652173913043478,0,1.0,0.8333333333333334,0,0.5,1.0,0.45,0.5238095238095238,0.3333333333333333,0.0,0.6363636363636364,0.3333333333333333,0.5454545454545454,0.0,0.4444444444444444,0,0,0.5,0.5714285714285714,0,0,0,0,0.5454545454545454,1.0,0.5185185185185185,0.3333333333333333,0.5,0,0.5443037974683544,0.6666666666666666,0.6666666666666666,0,1.0,0.125,0,0,0.6206896551724138,0.3333333333333333,0,1.0,0.0,0.75,0.0,0,0.6666666666666666,0.625,0.75,0.0,0.0,0,0.5,0.5,0.5,1.0,0,0.6666666666666666
Brand,0,0.6666666666666666,0,0.25,0,0,0,0.7142857142857143,0,0.3333333333333333,0.5,1.0,0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.0,0.5,0.0,0,0,0.0,0,0.4,0,0.6,0,0,0.6,0,0.5,0,0,0.0,0.625,0.5714285714285714,0.7142857142857143,0,0,0,0.5,0,0.25,0.0,0.0,0.5,0,0.5,0.6923076923076923,0,0,1.0,0,0,0,0.0,0.5,1.0,0,0.25,0.5,0,1.0,0.5,0.5,0,0,0.0,0.7142857142857143,0,1.0,0,0.0,0,0.0,0,0.5,1.0,0,0,1.0,1.0,0,1.0,0.0,0,0.5,0,0.4,0.0,0.4,0,1.0,1.0,0.0,0,0.8571428571428571,0,0,0,0.5,0,0,0,1.0,0.6666666666666666,0.6,0.2,0,0,0,0.3333333333333333,0.5,0.42857142857142855,0,0.0,0.0,0,0,0.5555555555555556,0,0,0,0,0.8571428571428571,1.0,0,1.0,0.0,0,0,0,0,1.0,1.0,0,1.0,0.0,0.5
Braum,1.0,0.5079365079365079,0.5,0.4792746113989637,1.0,0.46153846153846156,0.5714285714285714,0.4717948717948718,0.2,0.41216216216216217,0.4444444444444444,0.6428571428571429,1.0,0,0.5147058823529411,0.325,0.4824561403508772,0.5675675675675675,0.46,0.45454545454545453,0.5,0.6666666666666666,0.5,0.48175182481751827,0.45317220543806647,0.6666666666666666,0.5525114155251142,0,0.5,0.4642857142857143,0.4,0.49295774647887325,0.4766355140186916,1.0,0.5164835164835165,0.5035128805620609,0.4573170731707317,0.5625,0.5,0.5555555555555556,0.417910447761194,0.5625,0.4536082474226804,0.48255813953488375,0.5102040816326531,0.5094339622641509,0.5397727272727273,0.4,0.4870689655172414,0.5378486055776892,0.2857142857142857,0.5087719298245614,1.0,0.4,0.6666666666666666,0.475,0.6666666666666666,0.44339622641509435,0.5128205128205128,0.5064935064935064,0.4732142857142857,0.5454545454545454,0.5625,0.5,0.48314606741573035,0.5,0.625,0.34782608695652173,0.38095238095238093,0.4595959595959596,1.0,0.6153846153846154,0,0.6666666666666666,0.45454545454545453,0.43137254901960786,1.0,0.5391304347826087,0.3851851851851852,0.25,0.3,0.42592592592592593,0.4716981132075472,0.5625,0.4,0.44366197183098594,0.25,0.5053763440860215,0.4444444444444444,0.4709480122324159,0.5833333333333334,0.5757575757575758,0.375,0.4336283185840708,0.4954128440366973,0.6140350877192983,0,0.4864864864864865,1.0,0.5,0.375,0.4099616858237548,0.5,0.0,0.41025641025641024,0.56,0.5151515151515151,0.5668789808917197,0.4609375,0.5,0.4444444444444444,1.0,0.4640198511166253,0.384,0.4714285714285714,0,0.3488372093023256,0.4857142857142857,0.5,0.5,0.5027932960893855,0.5,0.2727272727272727,0.6,0.0,0.4945652173913043,0.5412844036697247,1.0,0.6,0.49038461538461536,1.0,0.5,0.7142857142857143,0,0.34782608695652173,0.4090909090909091,0.4444444444444444,0.375,0.5,0.5625
Caitlyn,0,0.5,0.5,0.5,0.0,0.45454545454545453,0.2857142857142857,0.514792899408284,0.6,0.4,0.5576923076923077,0.35294117647058826,0.6666666666666666,0.4852941176470588,0,0.40816326530612246,0.547945205479452,0.4782608695652174,0.5463917525773195,1.0,0.5,0.6,0.6666666666666666,0.5660377358490566,0.4508670520231214,1.0,0.47368421052631576,0,0,0.46,0.47058823529411764,0.5344827586206896,0.5517241379310345,0,0.40298507462686567,0.5027932960893855,0.574468085106383,0.5,0.0,0.5,0.43478260869565216,0.5789473684210527,0.45454545454545453,0.5,0.25,0.5555555555555556,0.5033557046979866,0.4444444444444444,0.43209876543209874,0.5923566878980892,0.0,0.42105263157894735,1.0,1.0,1.0,0.6136363636363636,0.5416666666666666,0.45454545454545453,0.5714285714285714,0.5714285714285714,0.43333333333333335,0.543046357615894,0.5,0.525,0.424,0.5566037735849056,0.3333333333333333,0.2,0.4318181818181818,0.5294117647058824,0,0.52,0,1.0,0.3333333333333333,0.5423728813559322,1.0,0.4393939393939394,0.43478260869565216,0,1.0,0.4166666666666667,0.4647887323943662,1.0,0.0,0.4745762711864407,0.2,0.5,0.0,0.5813953488372093,0.589041095890411,0.4426229508196721,0.25,0.5,0.5892857142857143,0.4583333333333333,0.0,0.42424242424242425,1.0,0.5,0.375,0.4772727272727273,0.5,0.2,0.5454545454545454,0.16666666666666666,0.47959183673469385,0.5161290322580645,0.5256410256410257,0.5384615384615384,0.4,0,0.4632352941176471,0.48,0.45,0,0.25,0.45454545454545453,1.0,0,0.515625,1.0,0.5,0.2,0.5,0.5555555555555556,0.5294117647058824,0,0.3333333333333333,0.43636363636363634,0.6666666666666666,0.0,0.6666666666666666,0,0.37142857142857144,0.36,0.5,0.2857142857142857,0,0.53125
Camille,0,0.6,1.0,0.5384615384615384,0,0.6666666666666666,1.0,0.5483870967741935,0.3333333333333333,0.4,0.25,0.6,0.6666666666666666,0.675,0.5918367346938775,0,0.6129032258064516,0.75,0.5581395348837209,1.0,0,1.0,1.0,0.6153846153846154,0.6229508196721312,0.6,0.6,0,0,0.5172413793103449,0.6666666666666666,0.5714285714285714,0.3333333333333333,0,0.6875,0.5423728813559322,0.5588235294117647,0.6666666666666666,0,0.5,0.6666666666666666,0.46153846153846156,0.4375,0.5087719298245614,0.5384615384615384,0.4230769230769231,0.5238095238095238,0.0,0.5151515151515151,0.7560975609756098,0.0,0.5384615384615384,1.0,1.0,0,0.6,0.49056603773584906,1.0,0.75,0.6666666666666666,0.5,0.6904761904761905,0,1.0,0.4827586206896552,0.7368421052631579,0,0.0,0.4807692307692308,0.6153846153846154,0,0.625,0,1.0,0.6666666666666666,0.6666666666666666,0,0.5882352941176471,0.6,1.0,0.0,0.8571428571428571,0.6153846153846154,0.5,1.0,0.6097560975609756,0,0.5833333333333334,0,0.7222222222222222,0.5357142857142857,0.5609756097560976,1.0,0.5882352941176471,0.5384615384615384,0.34782608695652173,1.0,0.55,0.3333333333333333,0.3333333333333333,1.0,0.8181818181818182,1.0,1.0,1.0,0.5,0.543859649122807,0.5853658536585366,0.5,0.8,0.38461538461538464,0,0.47058823529411764,0.4166666666666667,0.14285714285714285,0,1.0,0.5833333333333334,0,0,0.6557377049180327,0.0,0.0,0,0,0.7692307692307693,0.5333333333333333,0,0.0,0.53125,0,0.0,1.0,0,0.625,0.75,0.6666666666666666,1.0,0.5,0.5
Cassiopeia,1.0,0.6,1.0,0.46987951807228917,0,1.0,0.6,0.5263157894736842,0.2,0.5609756097560976,0.4594594594594595,0.5,0.8,0.5175438596491229,0.4520547945205479,0.3870967741935484,0,0.6923076923076923,0.5887096774193549,0.0,0.25,0.5,0.6666666666666666,0.625,0.4631578947368421,0.5555555555555556,0.5,0,0,0.45454545454545453,0.2222222222222222,0.6938775510204082,0.35,0,0.48,0.5153374233128835,0.6271186440677966,0.56,1.0,0.5,0.5121951219512195,0.5789473684210527,0.4883720930232558,0.4666666666666667,0.8,0.6052631578947368,0.4673913043478261,0.65,0.53125,0.5462962962962963,1.0,0.6428571428571429,0.3333333333333333,1.0,0.6666666666666666,0.5142857142857142,0.5147058823529411,0.7142857142857143,0.6153846153846154,0.5428571428571428,0.5476190476190477,0.5384615384615384,0.5555555555555556,0.47619047619047616,0.547945205479452,0.5384615384615384,1.0,0,0.4,0.5433070866141733,0,0.42105263157894735,1.0,0,0.5,0.4,0,0.5161290322580645,0.48148148148148145,1.0,0.5,0.56,0.5730337078651685,0.3333333333333333,1.0,0.6153846153846154,0.5,0.6785714285714286,0,0.4911242603550296,0.6071428571428571,0.5277777777777778,0.5,0.49382716049382713,0.5,0.6379310344827587,0,0.6021505376344086,0.5714285714285714,1.0,0.5714285714285714,0.5185185185185185,0.0,0.8,0.2222222222222222,0.5,0.39285714285714285,0.6595744680851063,0.45569620253164556,0.5,0.6666666666666666,0,0.5142857142857142,0.575,0.6226415094339622,0.0,0.6,0.42857142857142855,0,0.42857142857142855,0.5247524752475248,0.6153846153846154,1.0,0.5555555555555556,0.5,0.5304347826086957,0.5396825396825397,0,0.3333333333333333,0.55,0.6666666666666666,0,0.5714285714285714,0,0.2727272727272727,0.2857142857142857,0.42857142857142855,0.16666666666666666,0,0.5909090909090909
Chogath,0,0.6666666666666666,0,0.5555555555555556,0,0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.375,1.0,0.43243243243243246,0.5217391304347826,0.25,0.3076923076923077,0,0.6666666666666666,0,0.3333333333333333,0.4,1.0,1.0,0.5882352941176471,1.0,0.6,0,0,1.0,0.0,0.5384615384615384,0.25,0,0.46296296296296297,0.4819277108433735,0.5,1.0,0.0,0,0.3333333333333333,1.0,0.4444444444444444,0.5394736842105263,0.6666666666666666,0.5,0.5454545454545454,0.3,0.55,0.6875,0.6666666666666666,0.5,1.0,0,0.6666666666666666,0.375,0.8,1.0,0.8,0.4838709677419355,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6206896551724138,0.5161290322580645,0,1.0,0.25,0.5316455696202531,0,1.0,1.0,1.0,0.3,0.0,1.0,0.3,0.4,0,0.6,1.0,0.41304347826086957,0.16666666666666666,0,0.3333333333333333,0,0.6785714285714286,0,0.5806451612903226,0.631578947368421,0.0,0,0.42857142857142855,0.6,0.4716981132075472,0,0.5777777777777777,0.5,0.0,0.3333333333333333,0.6666666666666666,0,1.0,0.0,1.0,0.3548387096774194,0.4117647058823529,0.6153846153846154,1.0,0.375,0,0.6590909090909091,0.4067796610169492,0.5588235294117647,0,0.5,0.5,0.0,0.42857142857142855,0.5757575757575758,0.5,1.0,0.0,0.0,0.8,0.6363636363636364,0,0.0,0.5818181818181818,1.0,0.0,0.0,1.0,0.29411764705882354,0.5,0.0,0.5,1.0,0.2
Corki,0,0.5,0,0.5097276264591439,0,0.6,0.40350877192982454,0.46808510638297873,0.36363636363636365,0.4878048780487805,0.52,0.4166666666666667,0.5,0.54,0.4536082474226804,0.4418604651162791,0.4112903225806452,0.3333333333333333,0,0,0.5333333333333333,0.65,0.5,0.46296296296296297,0.5100401606425703,0.5185185185185185,0.5906040268456376,0,0,0.5,0.3448275862068966,0.48333333333333334,0.5588235294117647,1.0,0.4233576642335766,0.4196078431372549,0.489010989010989,0.6153846153846154,0.0,1.0,0.575,0.47368421052631576,0.47019867549668876,0.44623655913978494,0.36363636363636365,0.5056179775280899,0.4728682170542636,0.6857142857142857,0.41810344827586204,0.5340909090909091,0.3333333333333333,0.417910447761194,0.8333333333333334,0.5,0.6666666666666666,0.4473684210526316,0.4953271028037383,0.525,0.36363636363636365,0.5227272727272727,0.5603448275862069,0.5521472392638037,0.5238095238095238,0.5346534653465347,0.5197132616487455,0.4673913043478261,0.6842105263157895,0.6571428571428571,0.4489795918367347,0.421455938697318,1.0,0.5555555555555556,0,1.0,0.5208333333333334,0.6349206349206349,1.0,0.572463768115942,0.45454545454545453,0.6,0.5625,0.5454545454545454,0.5052631578947369,0.0,0.7142857142857143,0.5193798449612403,0.5555555555555556,0.4146341463414634,0.2222222222222222,0.5039370078740157,0.5774647887323944,0.41935483870967744,0.625,0.5038759689922481,0.5,0.46153846153846156,0,0.5244755244755245,0.625,0.2,0.34782608695652173,0.46956521739130436,0.0,1.0,0.375,1.0,0.4956521739130435,0.4657534246575342,0.5135135135135135,0.3333333333333333,0.4166666666666667,0,0.4315068493150685,0.432,0.39090909090909093,0,0.4166666666666667,0.35,0.25,0.2,0.5859872611464968,0.4,0.4,0.4166666666666667,0.5714285714285714,0.5547945205479452,0.45454545454545453,0,0.5,0.4098360655737705,0.4117647058823529,0,0.5555555555555556,0,0.4857142857142857,0.3793103448275862,0.6666666666666666,0.5416666666666666,0,0.46774193548387094
Darius,0,0.0,0,0.5,0,0.0,0,0.6666666666666666,0,0.0,1.0,0,1.0,0.5454545454545454,0.0,0.0,1.0,0,0,0,1.0,0,0,0.75,0.2,0,0.0,0,0,0.5,0.0,0,0.0,0,0.46153846153846156,0.6923076923076923,0.0,1.0,0,0,0,0,0.6666666666666666,0,0,0,0.6666666666666666,0.5555555555555556,0.5,0.5,0,0.5,1.0,0,0,0.3333333333333333,0.6666666666666666,0.0,0,1.0,0.75,0.375,0,0.5,0.0,0.6,0,1.0,0.0,0.8333333333333334,0,0.0,0,0.0,0.5,1.0,0,0,0.0,0,1.0,0.75,0.3333333333333333,0,0,0,0,0,0,0.5555555555555556,0.2,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.5,0,0,0,0,1.0,0.25,0.3333333333333333,0,0,0,0.4444444444444444,0.5,0.0,0,0.4,1.0,0,0,1.0,1.0,0.6666666666666666,0,0,0.4,0,0,0,0,0.0,0,0.75,0,0,1.0,0,0,0,1.0
Diana,0,0.625,0,0.6666666666666666,0,0,0.6,0.4,0,0.5,0.0,0,0,0.5,0.5,0,0.75,0.6666666666666666,0.4666666666666667,0.0,0,0,0,1.0,0.6,1.0,0.5,0,0,0.5,0.5714285714285714,0,0.0,0,0.5,0.5238095238095238,1.0,0.625,0,0,0.6,0,0.6428571428571429,0.75,0,0.75,0.5,0.5,0.625,0.0,0.0,1.0,0.5,0,0,0.8,0,0.5,0,0.8,0.5,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2,1.0,1.0,0,0.38461538461538464,0,1.0,0,0.0,0.6,0.3333333333333333,0,0.75,0.75,1.0,0.5,0.6666666666666666,0.6,0,0,0.6666666666666666,1.0,0,0,0.5714285714285714,0,0.5,0,0.8333333333333334,0.5,0.4,0,0.5714285714285714,0,0,1.0,0.5833333333333334,0,0,0,0,0.5,0,0,0,0,0,0.38461538461538464,0.5,0.75,0,0.4,0,0,0.5,1.0,0.3333333333333333,0,0,0.0,0.5882352941176471,0.3333333333333333,0,0,0,1.0,0,1.0,0,0,0.0,0,0,0,0
DrMundo,0,0.46153846153846156,0,0.35294117647058826,0,1.0,0.2,0.0,0,0.3333333333333333,0.25,0.0,0,0.3333333333333333,0.4,0.0,0.5,0.6,0.35,0,0,0,0,0,0.38461538461538464,0,0.4166666666666667,0,0,0.3,0,0.25,0.0,0,0.4,0.16666666666666666,0.375,0,0,0,0.8,0,0.2,0.375,0.0,0.5,0,0,0.1,0.0,1.0,0.5,0.0,0.0,0,0.5,0.0,0,0,0.0,0.25,0.25,0.5,0.2,0.3333333333333333,0.36363636363636365,0.5,1.0,0,0.25,0,0.5,0,0,0.5,0.0,0,0.5,0.25,0,0.3333333333333333,0.0,0.36363636363636365,0,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3888888888888889,0,0.0,0,0.23076923076923078,0.2727272727272727,0.5,0,0.5,0,0,0.5,0.35714285714285715,0,0,0,0,0.3333333333333333,0.1111111111111111,0.0,0.0,0,0,0.2631578947368421,0.38461538461538464,0.46153846153846156,0,0.0,0.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.42857142857142855,0.0,0,0,0.0,0.2,0.0,0.0,0,0.5,0.25,0.0,0,0,1.0
Draven,0,0.75,0,0.375,0,0,0.0,0.0,0,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0,0,0,0,0.3333333333333333,0.4,1.0,0.5,0,0,0.3333333333333333,0.5,0.0,0.0,0,0.625,0.5,0.5,1.0,0,0,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,0.5,0,0.5454545454545454,0.0,0,1.0,0.0,1.0,0,0.0,0.6666666666666666,0.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.2857142857142857,0.5714285714285714,0,0,0.0,0.4,1.0,0,0,0,0.6666666666666666,0.75,0,1.0,0.6666666666666666,0.0,0,0.0,0.6666666666666666,0,0,1.0,0,0.5,0,0.2,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0,0.6666666666666666,0,0,0.6666666666666666,0.35714285714285715,0,0.0,0,0,0.0,0.0,0.75,0,0.5,0,0.5555555555555556,0.0,0.0,0,0.0,1.0,0,0,0.16666666666666666,1.0,0,0,1.0,0.6666666666666666,0.0,0,0,1.0,0.0,0,0,0,0.5,0,0,0.5,0,0.0
Ekko,0,0.5,0,0.5287356321839081,0,0.6666666666666666,0.4444444444444444,0.5154639175257731,1.0,0.4444444444444444,0.41509433962264153,1.0,0,0.5182481751824818,0.4339622641509434,0.38461538461538464,0.375,0.0,0.5370370370370371,0.25,0.0,0,0.6666666666666666,0,0.5321100917431193,0.6,0.37333333333333335,0,0,0.5,0.375,0.6666666666666666,0.36,0,0.5194805194805194,0.4866666666666667,0.5232558139534884,0.4583333333333333,0,1.0,0.5,0.625,0.4583333333333333,0.5555555555555556,0,0.6,0.5119047619047619,0.2727272727272727,0.5471698113207547,0.49514563106796117,0,0.5909090909090909,1.0,0.6666666666666666,0,0.3076923076923077,0.55,0.5423728813559322,0.5,0.5,0.48148148148148145,0.6,0.75,0.5333333333333333,0.5092592592592593,0.5192307692307693,0.3333333333333333,0.42857142857142855,0.4090909090909091,0.49056603773584906,1.0,0.6923076923076923,0,0,0.2222222222222222,0.41935483870967744,0,0.5,0.5471698113207547,0.0,0.5,0.3333333333333333,0.5517241379310345,0,0.0,0.5352112676056338,0.5,0.0,0.0,0.39285714285714285,0.375,0.375,1.0,0.4222222222222222,0.45454545454545453,0,0,0.5,0.0,1.0,1.0,0.44,0.0,0.0,0.4444444444444444,0.6470588235294118,0.43617021276595747,0.45454545454545453,0.4583333333333333,0.25,0.5625,0,0.5833333333333334,0.5238095238095238,0.5340909090909091,0,0.5151515151515151,0.3333333333333333,0.0,0,0.625,0.7,0,0.8,0,0.5230769230769231,0.5319148936170213,0,1.0,0.42857142857142855,0,0.0,0.5,1.0,0.5714285714285714,0.5384615384615384,0.0,0.2,0,0.5
Elise,0,0.5058823529411764,1.0,0.4918032786885246,0,0.43478260869565216,0.45454545454545453,0.5145228215767634,0.25,0.46296296296296297,0.5158730158730159,0.4090909090909091,0.6,0.5468277945619335,0.5491329479768786,0.3770491803278688,0.5368421052631579,0.4117647058823529,0.4899598393574297,0.8,0.4,0.6153846153846154,0.6,0.46788990825688076,0.5,1.0,0.5544554455445545,0,0,0.5151515151515151,0.5526315789473685,0.45652173913043476,0.5161290322580645,0,0.5611510791366906,0.5034168564920274,0.4686192468619247,0.5294117647058824,0,0.3333333333333333,0.53125,0.36666666666666664,0.48936170212765956,0.45918367346938777,0.5,0.5423728813559322,0.43661971830985913,0.5862068965517241,0.46261682242990654,0.5426356589147286,0,0.6,0.75,0.6666666666666666,0.6666666666666666,0.546875,0.5751633986928104,0.6271186440677966,0.5121951219512195,0.5416666666666666,0.5357142857142857,0.5307692307692308,0.5,0.6170212765957447,0.49480968858131485,0.5028571428571429,0.5652173913043478,0.4838709677419355,0.43902439024390244,0.5151515151515151,0,0.6363636363636364,0,1.0,0.4675324675324675,0.4827586206896552,0,0.5185185185185185,0.538961038961039,0.6666666666666666,0.42857142857142855,0.5671641791044776,0.49710982658959535,0,0.125,0.5918367346938775,0.30434782608695654,0.5576923076923077,0.3,0.48672566371681414,0.5138888888888888,0.43283582089552236,0.8,0.496,0.4180327868852459,0.43333333333333335,1.0,0.44387755102040816,1.0,1.0,0.2857142857142857,0.49246231155778897,0.5,0.6,0.34782608695652173,0.48,0.4918032786885246,0.5555555555555556,0.3977272727272727,0.8,0.2727272727272727,1.0,0.4777777777777778,0.5888888888888889,0.4603960396039604,0,0.5405405405405406,0.4,0.6,1.0,0.4942528735632184,0.3333333333333333,0.5,0.42857142857142855,1.0,0.5615763546798029,0.5,0,0.8333333333333334,0.5416666666666666,0.2857142857142857,1.0,0.375,0,0.3783783783783784,0.4186046511627907,0.5833333333333334,0.4117647058823529,0,0.4727272727272727
Evelynn,0,0.2857142857142857,0,0.30303030303030304,0,0,0.45454545454545453,0.4,0.0,0.3333333333333333,0.2,0.0,0,0.3333333333333333,0.0,0.4,0.4444444444444444,0.0,0.48148148148148145,0,0.0,0,0.0,0.4,0.0,0,0.2857142857142857,0,0,0.0,0.4,0.0,1.0,0,0.42857142857142855,0.36585365853658536,0.5,0.4444444444444444,0,0,0.6,0,0.4375,0.3333333333333333,0,0.75,0.5,0.375,0.2,0.6666666666666666,0.0,0.875,0,0.0,0,0.6666666666666666,0.4,1.0,0,0.4166666666666667,0.42857142857142855,0.6,0.5,0.0,0.5555555555555556,0.46153846153846156,0.0,0.0,0,0.5142857142857142,0,0,0,0.0,0.4,0.75,0,0.4666666666666667,0.4444444444444444,1.0,0.25,0.0,0.25,0.0,0,0.0,0,0,0,0.45714285714285713,0.6666666666666666,1.0,0.6666666666666666,0.4166666666666667,0.25,0.4,0,0.2857142857142857,0.25,0,0.0,0.3902439024390244,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0,0.358974358974359,0.23076923076923078,0.5,0,0.5,1.0,0,0.5,0.4444444444444444,0.4,1.0,0,0,0.35,0.14285714285714285,0,0,0,1.0,0,0.5,0,0,0.6666666666666666,1.0,0,1.0,0.0
Ezreal,0,0.5063291139240507,1.0,0.5,0,0.4,0.4444444444444444,0.47572815533980584,0.25,0.4959349593495935,0.4782608695652174,0.4,0.4,0.4474885844748858,0.5263157894736842,0.4,0.5,0.4,0.40939597315436244,1.0,0.5,0.5833333333333334,0.5,0.6266666666666667,0.44554455445544555,0.7142857142857143,0,0,0,0.4126984126984127,0.44680851063829785,0.4444444444444444,0.5,0,0.42,0.42245989304812837,0.45,0.6470588235294118,0,0.0,0.4406779661016949,0.21428571428571427,0.4117647058823529,0.5192307692307693,0.42857142857142855,0.475,0.4502923976608187,0.6666666666666666,0.4297520661157025,0.5089820359281437,0.5,0.375,0.8,0.8333333333333334,0,0.45,0.4024390243902439,0.6515151515151515,0.45454545454545453,0.6086956521739131,0.4342105263157895,0.5182481751824818,0.5,0.484375,0.46540880503144655,0.44155844155844154,0.5714285714285714,0.64,0.43661971830985913,0.5185185185185185,0,0.6060606060606061,0,1.0,0.4492753623188406,0.5057471264367817,0,0.4589041095890411,0.4069767441860465,1.0,0.5,0.5,0.4943820224719101,0.4782608695652174,0.8,0.4957983193277311,0.5882352941176471,0.0,0.38461538461538464,0.49145299145299143,0.5555555555555556,0.5555555555555556,0.4,0.5164835164835165,0.49,0.4864864864864865,0.5,0.4453125,1.0,0.0,0.5,0.4431818181818182,0.3333333333333333,1.0,0.6818181818181818,0.35714285714285715,0.4647887323943662,0.4626865671641791,0.4864864864864865,0.5625,0.5,1.0,0.5,0.5294117647058824,0.5524475524475524,0,0.42857142857142855,0.6666666666666666,0.0,0.8,0.46875,0.5,0.3333333333333333,0.75,0.4,0.5422535211267606,0.5301204819277109,1.0,0.0,0.25,0.5,0,0.6666666666666666,1.0,0.4444444444444444,0.45454545454545453,0.4375,0.40625,0.0,0.375
