Player Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Achie,46,16,0.34782608695652173,4,4,8,1,0,1,7,9,16,4,4,8,11,11,22,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0
SwordArT,127,92,0.7244094488188977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,63,127,44,48,92
porpoisepops,5,3,0.6,0,0,0,0,0,0,2,3,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracer,8,3,0.375,0,0,0,0,0,0,4,4,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i KeNNy u,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Voltigore,58,18,0.3103448275862069,29,29,58,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seb,100,31,0.31,0,0,0,0,0,0,50,50,100,16,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nintendude,5,2,0.4,0,0,0,0,0,0,3,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NoNholy,85,43,0.5058823529411764,36,49,85,20,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aripo,11,3,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
once1,2,0,0.0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kubon,22,11,0.5,11,11,22,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hachani,123,72,0.5853658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,59,123,36,36,72
Stanley,45,29,0.6444444444444445,23,22,45,14,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caos,32,16,0.5,0,0,0,0,0,0,11,9,20,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,2,5,7
Apple,28,9,0.32142857142857145,14,14,28,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wadid,68,29,0.4264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,68,18,11,29
Heavenstrike,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helios,40,17,0.425,0,0,0,0,0,0,20,20,40,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiquidDiego,48,22,0.4583333333333333,0,0,0,0,0,0,24,24,48,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaeYeon,35,16,0.45714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,1,4,5,9,10,19,6,5,11,0,0,0,0,0,0
Hipo,40,8,0.2,19,21,40,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jiekou,4,1,0.25,0,0,0,0,0,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mowgli,16,9,0.5625,0,0,0,0,0,0,7,9,16,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theokoles,32,24,0.75,0,0,0,0,0,0,16,16,32,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djoko,70,27,0.38571428571428573,0,0,0,0,0,0,37,33,70,16,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nien,9,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,2,1,3,0,0,0,0,0,0
